"id","expname","subject","ip","condnum","choice","submitted","event","roword","colord","evttype","boxname","boxin","boxtime","delay","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","relcount","maxcount","f_box1","f_box2","f_box3","f_box4","t_box1","t_box2","t_box3","t_box4"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box1","7963","182","0","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.1","10","1","0","0","0","182","0","0","0"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box1","8353","1175","0","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.2","10","1","0","0","0","1175","0","0","0"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box2","9545","2108","0","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.3","10","0","1","0","0","0","2108","0","0"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box1","11669","436","0","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.4","10","1","0","0","0","436","0","0","0"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box3","12169","775","0","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.5","10","0","0","1","0","0","0","775","0"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box4","12960","492","0","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.6","10","0","0","0","1","0","0","0","492"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box3","13469","308","0","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.7","10","0","0","1","0","0","0","308","0"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box1","13852","375","0","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.8","10","1","0","0","0","375","0","0","0"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box2","14235","400","0","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.9","10","0","1","0","0","0","400","0","0"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","","","0_0","box4","14676","112","0","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","10","0","0","0","1","0","0","0","112"
"44","19","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:26:58","touchout","","","0_0","box1","1784","444","0","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.066666666666667","15","1","0","0","0","444","0","0","0"
