"id","expname","subject","ip","condnum","choice","submitted","event","roword","colord","evttype","boxname","boxin","boxtime","delay","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","relcount","maxcount","f_box1","f_box2","f_box3","f_box4","t_box1","t_box2","t_box3","t_box4"
"33","4","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:54:22","mouseout","","","0_0","box1","866","1125","0","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.25","4","1","0","0","0","1125","0","0","0"
"33","4","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:54:22","mouseout","","","0_0","box2","2049","2941","0","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.5","4","0","1","0","0","0","2941","0","0"
"33","4","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:54:22","mouseout","","","0_0","box3","5048","542","0","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.75","4","0","0","1","0","0","0","542","0"
"33","4","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:54:22","mouseout","","","0_0","box4","5623","700","0","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","4","0","0","0","1","0","0","0","700"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box1","1420","469","0","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.076923076923077","13","1","0","0","0","469","0","0","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box1","2661","428","0","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.15384615384615","13","1","0","0","0","428","0","0","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box2","3296","551","0","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.23076923076923","13","0","1","0","0","0","551","0","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box1","4028","285","0","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.30769230769231","13","1","0","0","0","285","0","0","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box3","4586","370","0","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.38461538461538","13","0","0","1","0","0","0","370","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box4","5178","425","0","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.46153846153846","13","0","0","0","1","0","0","0","425"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box2","5786","352","0","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.53846153846154","13","0","1","0","0","0","352","0","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box1","6311","402","0","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.61538461538462","13","1","0","0","0","402","0","0","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box3","7727","369","0","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.69230769230769","13","0","0","1","0","0","0","369","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box4","9489","407","0","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.76923076923077","13","0","0","0","1","0","0","0","407"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box2","10087","1501","0","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.84615384615385","13","0","1","0","0","0","1501","0","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box1","11819","618","0","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.92307692307692","13","1","0","0","0","618","0","0","0"
"46","4","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:27:26","touchout","","","0_0","box4","13134","329","0","13","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","13","0","0","0","1","0","0","0","329"
"113","4","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:05:50","mouseout","","","0_0","box1","1207","543","0","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.2","5","1","0","0","0","543","0","0","0"
"113","4","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:05:50","mouseout","","","0_0","box2","1767","467","0","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.4","5","0","1","0","0","0","467","0","0"
"113","4","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:05:50","mouseout","","","0_0","box3","2267","501","0","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.6","5","0","0","1","0","0","0","501","0"
"113","4","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:05:50","mouseout","","","0_0","box4","2801","386","0","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.8","5","0","0","0","1","0","0","0","386"
"113","4","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:05:50","mouseout","","","0_0","box1","3302","332","0","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","5","1","0","0","0","332","0","0","0"
"135","4","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:52:56","mouseout","","","0_0","box2","1063","8328","0","1","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.11111111111111","9","0","1","0","0","0","8328","0","0"
"135","4","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:52:56","mouseout","","","0_0","box4","9463","419","0","2","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.22222222222222","9","0","0","0","1","0","0","0","419"
"135","4","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:52:56","mouseout","","","0_0","box2","9939","306","0","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.33333333333333","9","0","1","0","0","0","306","0","0"
"135","4","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:52:56","mouseout","","","0_0","box1","10269","456","0","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.44444444444444","9","1","0","0","0","456","0","0","0"
"135","4","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:52:56","mouseout","","","0_0","box3","10863","595","0","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.55555555555556","9","0","0","1","0","0","0","595","0"
"135","4","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:52:56","mouseout","","","0_0","box4","11484","244","0","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.66666666666667","9","0","0","0","1","0","0","0","244"
