"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time","submit","test","optionOrder","attributeOrder","jsonfile","set"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","onload","body","body","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseover","box1","d=0","1417","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseout","box1","","2650","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseover","box2","d=0","2700","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseout","box2","","3691","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseover","box1","d=0","3708","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseout","box1","","4182","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseover","box1","d=0","4191","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseout","box1","","4192","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseover","box1","d=0","4199","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseout","box1","","4200","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseover","box1","d=0","4207","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseout","box1","","4209","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseover","box1","d=0","4216","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseout","box1","","4217","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","mouseover","box3","d=0","4299","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
