"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box1","f_box3","f_box4","t_box2","t_box1","t_box3","t_box4"
"1233","14","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:48:42","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","650","467","351","284"
"1308","14","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:14:33","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","769","833","836","484"
"1349","14","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:20:52","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","367","482","433","499"
"1398","14","gK8qcxE90fE6L6","176.63.14.55","-1","A","2022-06-23 08:06:21","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","2","1","2","1759","1855","606","1264"
"1431","14","mncNjomh7UfIzG","143.177.49.198","-1","A","2022-06-23 16:13:54","","","1","14","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","14","3","4","4","3","4425","4560","2204","1696"
"1464","14","XqeppgwNjysUK1","80.98.115.247","-1","A","2022-06-24 05:09:58","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","1","2","2","3","534","1484","1200","1000"
"1497","14","7pWoCu9NyaRxZz","193.205.24.51","-1","A","2022-06-24 06:11:01","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","3","3","3","1","3108","4258","1646","545"
"1563","14","6idIFUCMJuHofF","37.76.1.210","-1","A","2022-06-24 06:20:35","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","4126","1499","550","1250"
"1606","14","zNQb21HqD51R1c","78.139.22.66","-1","A","2022-06-24 09:24:07","","","1","1","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","1","0","0","0","1","0","0","0","320"
"1637","14","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:39:00","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","452","432","393","452"
"1687","14","skxYmZHybTjh2S","77.234.84.94","-1","A","2022-06-24 12:29:44","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","600","1202","515","615"
"1711","14","XXDoEzMZ4Dipub","147.161.169.74","-1","A","2022-06-25 02:04:23","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","1","4","3","3","2966","3734","1833","1699"
"1758","14","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:24:30","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","601","608","817","316"
"1812","14","SiqlYnhUraDrCz","89.134.255.134","-1","A","2022-06-26 04:30:25","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","3","1","2","567","766","350","416"
"1836","14","Mpm3lNDzKkMrYq","176.63.4.182","-1","A","2022-06-26 05:33:46","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","3","2","1","551","609","416","383"
"1865","14","nCdtv059utEyV2","81.183.155.33","-1","A","2022-06-26 11:29:11","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","3","3","3","3","533","1666","1284","1185"
"1898","14","VoOPXewXyC0Jki","80.114.132.180","-1","A","2022-06-26 15:57:51","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","2","1","2","920","650","552","535"
"1942","14","CYxuTEAmynRSEE","145.18.86.191","-1","A","2022-06-27 10:03:50","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","3","2","1","4448","2917","616","2584"
"1979","14","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 12:57:18","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","917","784","519","289"
"2048","14","IXGUgwHMQ1sX6p","77.174.173.142","-1","A","2022-06-28 12:56:42","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","2","3","3","2","2656","4426","1296","2218"
"2083","14","XH6dLOHeNU0dii","66.159.223.130","-1","A","2022-06-28 15:26:55","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","467","734","483","433"
"2116","14","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:41:47","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","279","1132","852","348"
"2143","14","l06M9J68ChsyO0","62.195.58.77","-1","B","2022-06-28 17:00:13","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","700","406","216","651"
"2214","14","AcVfvssahoYz6T","37.76.15.108","-1","B","2022-06-29 09:27:36","","","1","15","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","15","6","4","2","3","5684","3527","784","893"
"2280","14","Iujo0x1r497jTf","80.114.134.84","-1","A","2022-06-30 17:15:11","","","1","17","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","17","7","6","2","2","18653","22840","779","682"
"2323","14","f1Qa1MW9kn3UGF","37.76.51.13","-1","A","2022-07-01 17:30:08","","","1","19","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","19","5","6","4","4","6331","4478","3753","1147"
"2352","14","0nYs3KnJYgdvD4","189.217.87.48","-1","A","2022-07-02 22:37:07","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","1225","783","567","1000"
"2398","14","vKbnaDd5Q61GWj","80.114.167.172","-1","A","2022-07-05 13:59:19","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","501","467","334","401"
"2452","14","W89dVaLbYE37J7","89.102.212.73","-1","B","2022-07-06 08:36:16","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","945","714","533","432"
"2487","14","zUAG03SmaLXG1t","94.21.159.200","-1","B","2022-07-06 09:44:10","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","617","455","439","316"
"2498","14","6Em6XxBc3RbmMK","80.114.132.228","-1","A","2022-07-06 11:43:01","","","1","15","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","15","4","5","3","3","2049","3742","1715","2564"
"2543","14","PXJbmYaPWopZKV","80.235.122.212","-1","A","2022-07-06 12:04:16","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","486","884","813","438"
"2598","14","K5U0VFZmLmmi3c","92.98.171.90","-1","A","2022-07-06 13:03:12","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","2","3","2","2","1207","1509","679","865"
"2629","14","hyYN9N5hDXmkOk","80.114.171.13","-1","A","2022-07-06 13:17:30","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","500","1364","494","817"
"2683","14","s5K9wE0mdmQjB0","80.114.134.57","-1","A","2022-07-06 17:02:18","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","2","1","2","367","800","367","749"
"2718","14","8stFM91SKprFDq","92.67.137.82","-1","A","2022-07-08 07:01:10","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","116","214","399","183"
"2753","14","WmIiqL4gRB6usl","69.135.54.106","-1","B","2022-07-08 13:41:26","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","267","366","199","201"
"2807","14","prS3FFgrkxCUCO","217.117.227.97","-1","A","2022-07-11 10:41:54","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","485","420","219","308"
"2843","14","NqcUv4CuLRIoUa","176.63.15.126","-1","A","2022-07-12 01:07:45","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","727","513","262","328"
"2865","14","0tApATjYCmg5wS","84.241.193.144","-1","A","2022-07-12 03:03:29","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","3","2","1","1216","2499","819","349"
