"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time","submit","test","optionOrder","attributeOrder","jsonfile","set"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","onload","body","body","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseover","box2","d=0","2610","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseout","box2","","5243","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseover","box1","d=0","5268","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseout","box1","","6301","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseover","box1","d=0","6309","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseout","box1","","6310","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseover","box4","d=0","6367","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseout","box4","","6867","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseover","box3","d=0","6884","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseout","box3","","7450","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseover","box2","d=0","7500","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseout","box2","","7509","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseover","box2","d=0","7509","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseout","box2","","7517","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseover","box2","d=0","7517","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"34","33","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:54:35","mouseout","box2","","7525","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
