"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box1","f_box3","f_box4","t_box2","t_box1","t_box3","t_box4"
"633","27","YpuFRM3EsA9Tnh","80.114.132.224","-1","A","2022-06-18 14:51:07","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","1100","482","583","1033"
"662","27","GHzsS5M4kn3qPb","5.38.195.169","-1","B","2022-06-18 15:37:03","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","3","2","2","3","1561","866","832","1205"
"742","27","ggF7vx9onwmf0U","80.99.250.94","-1","A","2022-06-19 05:11:28","","","1","19","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","19","6","6","4","3","1830","2022","2542","1097"
"798","27","OrRCcXsKE1We3k","80.114.167.25","-1","B","2022-06-19 05:21:37","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","1","0","1","1","321","0","323","275"
"820","27","sh5aQtbGJHCnOp","80.114.167.180","-1","A","2022-06-19 06:11:54","","","1","17","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","17","6","7","2","2","3554","4047","683","720"
"845","27","YUbL3y8fjKvBq7","163.116.178.30","-1","A","2022-06-20 04:28:56","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1455","896","437","521"
"883","27","F2DHJDWKscjV7Y","147.161.169.84","-1","A","2022-06-20 07:25:34","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","583","381","399","434"
"928","27","lCKkPGBQXKgWlB","89.223.131.144","-1","A","2022-06-20 07:31:28","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","1322","791","562","756"
"961","27","5MLkC0tXMgK8o0","163.116.178.119","-1","A","2022-06-20 08:43:37","","","1","23","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","23","6","7","4","6","1704","1874","1088","1753"
"1013","27","WsXGz7XlEYcxw7","193.225.54.2","-1","B","2022-06-20 11:05:22","","","1","15","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","15","7","4","1","3","3367","1815","517","1263"
"1060","27","19jHpDbOrHhK2E","176.63.28.243","-1","A","2022-06-20 13:49:29","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","2767","599","496","599"
"1080","27","iWl2lzunrIV01z","145.108.230.212","-1","A","2022-06-21 07:23:53","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","3","3","4","3","722","1232","2097","1104"
"1129","27","QIU1BczDGxOpGR","89.205.131.27","-1","A","2022-06-21 07:26:56","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","479","496","766","429"
"1145","27","BAx0a97PQ40dev","146.50.212.25","-1","A","2022-06-21 10:33:26","","","1","14","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","14","5","4","3","2","1806","1316","1420","816"
"1216","27","ZrMHoYN0kwNjBR","77.111.112.170","-1","A","2022-06-21 12:51:36","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","522","686","416","458"
"1241","27","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:49:17","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","334","334","217","466"
"1277","27","eXkEPMjASmYoUl","193.225.54.32","-1","B","2022-06-23 03:50:56","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","497","375","574","1073"
"1327","27","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:24:31","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","568","500","416","416"
"1370","27","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:23:47","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","333","300","333","184"
"1416","27","gK8qcxE90fE6L6","176.63.14.55","-1","A","2022-06-23 08:11:12","","","1","20","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","20","5","6","6","3","3069","2507","3039","2137"
"1447","27","mncNjomh7UfIzG","143.177.49.198","-1","B","2022-06-23 16:20:34","","","1","20","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","20","5","8","4","3","3006","5421","1635","1789"
"1504","27","7pWoCu9NyaRxZz","193.205.24.51","-1","A","2022-06-24 06:12:35","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","1250","832","984","616"
"1555","27","6idIFUCMJuHofF","37.76.1.210","-1","B","2022-06-24 06:19:00","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","4","2","2","2","4164","2790","1250","2332"
"1598","27","zNQb21HqD51R1c","78.139.22.66","-1","B","2022-06-24 09:23:35","","","1","2","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","2","1","0","1","0","111","0","134","0"
"1615","27","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:34:58","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","2","2","2","3","905","1849","1420","1937"
"1685","27","skxYmZHybTjh2S","77.234.84.94","-1","A","2022-06-24 12:29:32","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","1033","634","783","700"
"1708","27","XXDoEzMZ4Dipub","147.161.169.74","-1","A","2022-06-25 02:03:43","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","1","2","2","3","150","765","4981","800"
"1765","27","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:25:17","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","436","799","318","200"
"1814","27","SiqlYnhUraDrCz","89.134.255.134","-1","A","2022-06-26 04:30:32","","","1","2","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","2","1","0","0","1","217","0","0","217"
"1826","27","Mpm3lNDzKkMrYq","176.63.4.182","-1","B","2022-06-26 05:32:45","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","1","2","1","3","333","533","316","451"
"1884","27","nCdtv059utEyV2","81.183.155.33","-1","A","2022-06-26 11:31:19","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","398","197","401","333"
"1931","27","VoOPXewXyC0Jki","80.114.132.180","-1","A","2022-06-26 16:01:06","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","434","283","442","467"
"1968","27","CYxuTEAmynRSEE","145.18.86.191","-1","A","2022-06-27 10:08:59","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","3518","3746","484","983"
"1977","27","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 12:57:04","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","3","4","2","1","1257","2029","826","391"
"2045","27","IXGUgwHMQ1sX6p","77.174.173.142","-1","A","2022-06-28 12:55:57","","","1","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","12","2","4","4","2","1257","3880","2104","1372"
"2080","27","XH6dLOHeNU0dii","66.159.223.130","-1","A","2022-06-28 15:26:37","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","2","1","2","1381","1450","467","533"
"2099","27","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:39:44","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","588","1280","561","507"
"2174","27","l06M9J68ChsyO0","62.195.58.77","-1","A","2022-06-28 17:03:16","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","2","2","0","0","648","716","0","0"
"2210","27","AcVfvssahoYz6T","37.76.15.108","-1","A","2022-06-29 09:26:50","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","1199","1567","515","335"
"2276","27","Iujo0x1r497jTf","80.114.134.84","-1","A","2022-06-30 17:06:42","","","1","23","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","23","8","9","4","2","3231","12709","2399","932"
"2325","27","f1Qa1MW9kn3UGF","37.76.51.13","-1","B","2022-07-01 17:30:42","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","4","3","2","2","3453","2962","644","1014"
"2356","27","0nYs3KnJYgdvD4","189.217.87.48","-1","A","2022-07-02 22:38:02","","","1","14","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","14","5","4","2","3","2492","1764","1186","1317"
"2381","27","vKbnaDd5Q61GWj","80.114.167.172","-1","A","2022-07-05 13:57:15","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","1","2","3","1","672","1080","1133","368"
"2454","27","W89dVaLbYE37J7","89.102.212.73","-1","B","2022-07-06 08:36:37","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","734","633","499","387"
"2469","27","zUAG03SmaLXG1t","94.21.159.200","-1","A","2022-07-06 09:42:13","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","545","666","785","284"
"2535","27","6Em6XxBc3RbmMK","80.114.132.228","-1","B","2022-07-06 11:49:03","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","3","4","2","2","1513","1695","1249","1378"
"2551","27","PXJbmYaPWopZKV","80.235.122.212","-1","A","2022-07-06 12:05:16","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","550","873","778","566"
"2613","27","K5U0VFZmLmmi3c","92.98.171.90","-1","A","2022-07-06 13:05:41","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","1446","1138","2229","702"
"2645","27","hyYN9N5hDXmkOk","80.114.171.13","-1","A","2022-07-06 13:21:11","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","5","5","1","2","14886","5114","396","964"
"2677","27","s5K9wE0mdmQjB0","80.114.134.57","-1","B","2022-07-06 17:01:23","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","3","3","3","2","848","1281","933","834"
"2708","27","8stFM91SKprFDq","92.67.137.82","-1","B","2022-07-08 07:00:21","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","665","300","566","600"
"2763","27","WmIiqL4gRB6usl","69.135.54.106","-1","B","2022-07-08 13:42:28","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","349","283","459","517"
"2815","27","prS3FFgrkxCUCO","217.117.227.97","-1","A","2022-07-11 10:42:36","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","394","381","267","321"
"2831","27","NqcUv4CuLRIoUa","176.63.15.126","-1","B","2022-07-12 01:05:13","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","802","2191","1306","941"
"2878","27","0tApATjYCmg5wS","84.241.193.144","-1","A","2022-07-12 03:05:54","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","4","3","2","2","4654","1997","906","981"
