"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time","submit","test","optionOrder","attributeOrder","jsonfile","set"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","onload","body","body","39","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","1868","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","3273","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","3281","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","3284","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","3289","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","3291","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box4","d=0","3347","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box4","","3897","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","3939","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","3947","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","3948","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","3955","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","3956","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","3964","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","3964","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","3972","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","3973","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","4438","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box1","d=0","4464","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box1","","5063","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box1","d=0","5072","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box1","","5073","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box1","d=0","5080","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box1","","5081","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box1","d=0","5088","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box1","","5089","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box3","d=0","5163","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box3","","6030","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box4","d=0","6071","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box4","","6246","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","6321","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","6330","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseover","box2","d=0","6331","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"4","18","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:48","mouseout","box2","","6338","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
