"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box1","f_box4","f_box3","t_box2","t_box1","t_box4","t_box3"
"20","28","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:50:33","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","3","1","2","1","1674","924","992","517"
"76","28","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:31:57","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","483","446","405","471"
"112","28","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:05:43","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1014","985","584","667"
"154","28","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:58:01","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","2","3","2","3","740","1319","653","703"
"199","28","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:25:03","","","1","16","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","16","6","5","3","2","2131","1782","934","617"
"206","28","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:51:08","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","482","432","716","232"
"253","28","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:13:12","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","1264","881","1098","650"
"315","28","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:57:33","","","1","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","2","1","1","0","0","499","837","0","0"
"335","28","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:40:47","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","4","3","2","2","1347","2946","832","1249"
"375","28","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:03:50","","","1","2","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","2","1","1","0","0","617","667","0","0"
"439","28","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 14:01:32","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","328","311","477","244"
