"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box4","f_box1","f_box3","t_box2","t_box4","t_box1","t_box3"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","","","1","14","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","14","5","3","4","2","3845","1892","6198","1041"
"53","2","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:28:32","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","521","202","320","747"
"107","2","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:05:06","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","500","667","631","483"
"124","2","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:48:20","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","1","3","2","1338","561","1332","703"
"184","2","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:22:24","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","3","0","3","1","1164","0","1199","183"
"229","2","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:54:09","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","299","317","316","232"
"249","2","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:12:31","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","2","3","2","2","1465","2323","700","1203"
"281","2","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:53:32","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","4","2","3","1","2726","1150","2045","950"
"348","2","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:50:18","","","1","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","12","4","2","3","3","2517","1096","2150","979"
"388","2","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:05:34","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","1","1","0","614","399","550","0"
"438","2","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 14:01:28","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","337","309","344","361"
"513","2","QNJzRFTETtYeje","90.146.163.221","-1","A","2022-06-18 05:33:26","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","1","3","1","2","1280","781","293","870"
"533","2","vrZ7Ymei1XGEG4","201.229.97.78","-1","B","2022-06-18 10:24:58","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","491","531","473","598"
"597","2","DCV8554pwCJUrT","87.211.132.161","-1","A","2022-06-18 10:30:29","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","383","317","366","766"
"622","2","YpuFRM3EsA9Tnh","80.114.132.224","-1","B","2022-06-18 14:50:12","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","516","634","332","452"
"672","2","GHzsS5M4kn3qPb","5.38.195.169","-1","B","2022-06-18 15:38:35","","","1","13","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","13","2","5","3","3","798","945","1725","828"
"725","2","ggF7vx9onwmf0U","80.99.250.94","-1","B","2022-06-19 05:06:01","","","1","22","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","22","7","4","7","4","2859","1972","3272","1647"
"773","2","OrRCcXsKE1We3k","80.114.167.25","-1","B","2022-06-19 05:19:22","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","4","2","2","2","2905","1334","658","984"
"816","2","sh5aQtbGJHCnOp","80.114.167.180","-1","B","2022-06-19 06:11:18","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","4","2","3","1","1911","853","1165","376"
"840","2","YUbL3y8fjKvBq7","163.116.178.30","-1","A","2022-06-20 04:28:17","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","584","355","461","499"
"864","2","F2DHJDWKscjV7Y","147.161.169.84","-1","B","2022-06-20 07:23:52","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","1299","1350","1421","216"
"920","2","lCKkPGBQXKgWlB","89.223.131.144","-1","B","2022-06-20 07:30:19","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","549","232","599","305"
"941","2","5MLkC0tXMgK8o0","163.116.178.119","-1","A","2022-06-20 08:33:29","","","1","42","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","42","9","8","13","12","3052","6201","10271","7692"
"1018","2","WsXGz7XlEYcxw7","193.225.54.2","-1","B","2022-06-20 11:06:06","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","648","700","583","432"
"1028","2","19jHpDbOrHhK2E","176.63.28.243","-1","B","2022-06-20 13:41:03","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","401","750","982","1067"
"1073","2","QIU1BczDGxOpGR","89.205.131.27","-1","A","2022-06-21 07:23:22","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","2","2","3","3","426","910","953","693"
"1106","2","iWl2lzunrIV01z","145.108.230.212","-1","A","2022-06-21 07:25:29","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","485","1195","635","573"
"1175","2","BAx0a97PQ40dev","146.50.212.25","-1","A","2022-06-21 10:36:58","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","299","302","635","417"
"1194","2","ZrMHoYN0kwNjBR","77.111.112.170","-1","A","2022-06-21 12:47:48","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","1","2","2","2","1587","843","1348","942"
"1239","2","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:49:10","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","483","450","534","334"
"1334","2","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:24:58","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","1","2","2","299","417","549","367"
"1350","2","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:20:59","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","216","383","500","368"
"1388","2","gK8qcxE90fE6L6","176.63.14.55","-1","B","2022-06-23 08:03:59","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","912","710","782","607"
"1437","2","mncNjomh7UfIzG","143.177.49.198","-1","B","2022-06-23 16:16:18","","","1","16","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","16","6","4","4","2","4427","1646","2995","981"
"1491","2","XqeppgwNjysUK1","80.98.115.247","-1","A","2022-06-24 05:14:16","","","1","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","2","0","0","1","1","0","0","450","367"
"1496","2","7pWoCu9NyaRxZz","193.205.24.51","-1","B","2022-06-24 06:10:44","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","3","2","3","3","2648","1134","2913","1447"
"1499","2","6idIFUCMJuHofF","37.76.1.210","-1","A","2022-06-24 06:11:42","","","1","15","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","15","5","3","4","3","13421","10282","8929","2916"
"1617","2","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:35:20","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","1","3","1","670","511","699","728"
"1679","2","skxYmZHybTjh2S","77.234.84.94","-1","B","2022-06-24 12:28:55","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","2","3","1","1716","915","684","467"
"1721","2","XXDoEzMZ4Dipub","147.161.169.74","-1","B","2022-06-25 02:05:43","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","316","499","299","283"
"1755","2","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:24:11","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","2","1","1","0","515","133","384","0"
"1804","2","SiqlYnhUraDrCz","89.134.255.134","-1","B","2022-06-26 04:29:41","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","2","3","2","1282","701","884","733"
"1852","2","Mpm3lNDzKkMrYq","176.63.4.182","-1","B","2022-06-26 05:35:08","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","1","2","2","2","418","899","531","452"
"1869","2","nCdtv059utEyV2","81.183.155.33","-1","B","2022-06-26 11:29:40","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","396","500","283","169"
"1917","2","VoOPXewXyC0Jki","80.114.132.180","-1","B","2022-06-26 15:59:46","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","497","233","543","350"
"1971","2","CYxuTEAmynRSEE","145.18.86.191","-1","B","2022-06-27 10:09:32","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","2883","815","4232","700"
"1990","2","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 12:58:39","","","1","20","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","20","6","3","6","5","2022","791","1775","1554"
"2018","2","IXGUgwHMQ1sX6p","77.174.173.142","-1","B","2022-06-28 12:51:14","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","1498","708","1141","570"
"2092","2","XH6dLOHeNU0dii","66.159.223.130","-1","B","2022-06-28 15:30:05","","","1","13","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","13","5","2","4","2","3199","2067","2348","1233"
"2107","2","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:40:59","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","254","400","492","360"
"2159","2","l06M9J68ChsyO0","62.195.58.77","-1","B","2022-06-28 17:02:22","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","2","1","1","0","617","317","416","0"
"2204","2","AcVfvssahoYz6T","37.76.15.108","-1","B","2022-06-29 09:26:00","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","487","654","792","487"
"2244","2","QCx3w8j4eah4cz","5.38.220.54","-1","B","2022-06-29 14:34:39","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","443","328","394","329"
"2270","2","Iujo0x1r497jTf","80.114.134.84","-1","B","2022-06-30 17:01:21","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","3","3","3","2","1529","1051","7609","682"
"2308","2","f1Qa1MW9kn3UGF","37.76.51.13","-1","B","2022-07-01 17:26:22","","","1","18","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","18","7","4","5","2","6947","1547","3630","1068"
"2364","2","0nYs3KnJYgdvD4","189.217.87.48","-1","B","2022-07-02 22:39:19","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","850","1033","917","751"
"2382","2","vKbnaDd5Q61GWj","80.114.167.172","-1","A","2022-07-05 13:57:23","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","450","400","740","350"
"2427","2","W89dVaLbYE37J7","89.102.212.73","-1","B","2022-07-06 08:31:57","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","483","579","614","633"
"2488","2","zUAG03SmaLXG1t","94.21.159.200","-1","B","2022-07-06 09:44:15","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","385","557","349","317"
"2519","2","6Em6XxBc3RbmMK","80.114.132.228","-1","B","2022-07-06 11:46:25","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","981","1066","780","815"
"2549","2","PXJbmYaPWopZKV","80.235.122.212","-1","A","2022-07-06 12:04:59","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","755","447","885","382"
"2579","2","K5U0VFZmLmmi3c","92.98.171.90","-1","A","2022-07-06 12:58:31","","","1","16","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","16","3","2","5","6","1540","1202","2383","3247"
"2625","2","hyYN9N5hDXmkOk","80.114.171.13","-1","B","2022-07-06 13:16:48","","","1","37","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","37","5","6","24","2","2995","2542","60938","1328"
"2691","2","s5K9wE0mdmQjB0","80.114.134.57","-1","B","2022-07-06 17:03:16","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","500","699","382","383"
"2702","2","8stFM91SKprFDq","92.67.137.82","-1","A","2022-07-08 06:59:49","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","334","150","298","650"
"2770","2","WmIiqL4gRB6usl","69.135.54.106","-1","B","2022-07-08 13:43:07","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","817","282","850","368"
"2788","2","prS3FFgrkxCUCO","217.117.227.97","-1","B","2022-07-11 10:39:35","","","1","15","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","15","4","4","4","3","1152","1159","1074","978"
"2839","2","NqcUv4CuLRIoUa","176.63.15.126","-1","B","2022-07-12 01:06:41","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","361","343","344","405"
"2861","2","0tApATjYCmg5wS","84.241.193.144","-1","B","2022-07-12 03:02:49","","","1","13","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","13","5","3","4","1","2182","1282","2498","383"
