"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box3","f_box2","f_box4","t_box1","t_box3","t_box2","t_box4"
"3","20","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:44:32","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","4","2","3","1","3785","915","6560","516"
"70","20","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:31:01","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","269","327","235","235"
"115","20","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:06:03","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","550","450","1014","368"
"123","20","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:47:57","","","1","14","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","14","5","4","3","2","3899","1736","4230","933"
"171","20","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:19:43","","","1","24","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","24","11","3","8","2","4579","1084","3881","700"
"238","20","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:55:57","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","217","333","582","530"
"243","20","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:11:24","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","2","1","3","4","1445","1016","1695","2879"
"298","20","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:55:40","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","0","1","2","1","0","400","1138","502"
"324","20","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:35:06","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","1","2","3","1949","650","931","1914"
"381","20","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:04:41","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","0","3","1","968","0","1716","433"
"404","20","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 13:58:02","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","922","527","722","744"
"446","20","0PpX0R5S2b3GB5","208.218.225.177","-1","B","2022-06-17 15:23:16","","","1","25","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","25","7","7","6","5","9620","3456","10401","4887"
"476","20","fqX2QjgCkRvgzm","62.165.198.141","-1","A","2022-06-17 17:30:26","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","780","1099","1330","740"
"522","20","QNJzRFTETtYeje","90.146.163.221","-1","A","2022-06-18 05:34:54","","","1","2","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","2","0","1","0","1","0","288","0","264"
"524","20","vrZ7Ymei1XGEG4","201.229.97.78","-1","B","2022-06-18 10:23:16","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","1023","955","1119","1243"
"591","20","DCV8554pwCJUrT","87.211.132.161","-1","A","2022-06-18 10:29:51","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","815","1784","851","417"
"610","20","YpuFRM3EsA9Tnh","80.114.132.224","-1","A","2022-06-18 14:49:04","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","433","1100","367","416"
