"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box3","f_box4","t_box1","t_box2","t_box3","t_box4"
"1251","4","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:50:08","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","3","1","2","833","1050","484","366"
"1275","4","eXkEPMjASmYoUl","193.225.54.32","-1","B","2022-06-23 03:50:42","","","1","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","0","0","0","1","0","0","0","202"
"1305","4","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:13:02","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","3","2","1","1","934","1134","651","551"
"1378","4","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:25:11","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","200","1050","266","566"
"1397","4","gK8qcxE90fE6L6","176.63.14.55","-1","A","2022-06-23 08:06:09","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","2246","2242","589","669"
"1449","4","mncNjomh7UfIzG","143.177.49.198","-1","B","2022-06-23 16:21:01","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","3","4","1","3","2100","2059","516","1323"
"1480","4","XqeppgwNjysUK1","80.98.115.247","-1","A","2022-06-24 05:11:48","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","1","0","1","544","300","0","266"
"1547","4","7pWoCu9NyaRxZz","193.205.24.51","-1","B","2022-06-24 06:17:45","","","1","14","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","14","4","3","4","3","1630","2551","1494","1247"
"1551","4","6idIFUCMJuHofF","37.76.1.210","-1","B","2022-06-24 06:18:03","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","2","3","1","3","1532","1680","1433","967"
"1587","4","zNQb21HqD51R1c","78.139.22.66","-1","A","2022-06-24 09:23:06","","","1","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","2","1","0","1","0","400","0","140","0"
"1638","4","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:39:06","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","395","465","420","454"
"1666","4","skxYmZHybTjh2S","77.234.84.94","-1","A","2022-06-24 12:27:06","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","4","3","2","2","2451","2415","850","1232"
"1713","4","XXDoEzMZ4Dipub","147.161.169.74","-1","B","2022-06-25 02:04:39","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","0","2","2","1","0","283","317","266"
"1742","4","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:22:48","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","401","432","319","333"
"1792","4","SiqlYnhUraDrCz","89.134.255.134","-1","B","2022-06-26 04:28:18","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","3","1","1","750","867","334","500"
"1839","4","Mpm3lNDzKkMrYq","176.63.4.182","-1","B","2022-06-26 05:33:59","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","300","101","182","365"
"1855","4","nCdtv059utEyV2","81.183.155.33","-1","B","2022-06-26 11:24:44","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","3","2","1","1877","1833","1115","634"
"1897","4","VoOPXewXyC0Jki","80.114.132.180","-1","A","2022-06-26 15:57:44","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","315","855","700","1332"
"1956","4","CYxuTEAmynRSEE","145.18.86.191","-1","B","2022-06-27 10:06:49","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","3","4","2","2","4480","5633","1683","516"
"1981","4","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 12:57:33","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","813","679","422","333"
"2050","4","IXGUgwHMQ1sX6p","77.174.173.142","-1","B","2022-06-28 12:57:06","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","2643","1465","596","619"
"2089","4","XH6dLOHeNU0dii","66.159.223.130","-1","A","2022-06-28 15:29:33","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","3","4","2","2","1949","1597","632","866"
"2121","4","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:42:11","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","333","320","268","120"
"2162","4","l06M9J68ChsyO0","62.195.58.77","-1","B","2022-06-28 17:02:33","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","2","0","0","334","565","0","0"
"2193","4","AcVfvssahoYz6T","37.76.15.108","-1","B","2022-06-29 09:24:33","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","734","599","645","638"
"2294","4","Iujo0x1r497jTf","80.114.134.84","-1","B","2022-06-30 17:23:11","","","1","17","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","17","5","7","2","3","18435","3848","1532","884"
"2321","4","f1Qa1MW9kn3UGF","37.76.51.13","-1","B","2022-07-01 17:29:29","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","3","2","1","1","2140","1435","520","1095"
"2345","4","0nYs3KnJYgdvD4","189.217.87.48","-1","B","2022-07-02 22:36:02","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","734","1032","516","1033"
"2405","4","vKbnaDd5Q61GWj","80.114.167.172","-1","A","2022-07-05 14:00:18","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","684","835","755","360"
"2434","4","W89dVaLbYE37J7","89.102.212.73","-1","B","2022-07-06 08:32:58","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","450","998","316","601"
"2459","4","zUAG03SmaLXG1t","94.21.159.200","-1","B","2022-07-06 09:40:53","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1242","1115","357","564"
"2526","4","6Em6XxBc3RbmMK","80.114.132.228","-1","B","2022-07-06 11:47:33","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","1","3","1","3","516","1697","566","1299"
"2550","4","PXJbmYaPWopZKV","80.235.122.212","-1","A","2022-07-06 12:05:09","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","405","1273","661","597"
"2585","4","K5U0VFZmLmmi3c","92.98.171.90","-1","A","2022-07-06 13:00:20","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","3","3","4","2","1487","1382","1922","713"
"2627","4","hyYN9N5hDXmkOk","80.114.171.13","-1","A","2022-07-06 13:17:09","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","4","2","3","1","1613","654","1117","468"
"2694","4","s5K9wE0mdmQjB0","80.114.134.57","-1","B","2022-07-06 17:03:36","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","272","400","350","419"
"2736","4","8stFM91SKprFDq","92.67.137.82","-1","A","2022-07-08 07:02:27","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","0","1","1","1","0","266","184","250"
"2750","4","WmIiqL4gRB6usl","69.135.54.106","-1","B","2022-07-08 13:41:11","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","316","300","300","483"
"2813","4","prS3FFgrkxCUCO","217.117.227.97","-1","A","2022-07-11 10:42:26","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","2","2","1","1123","604","744","290"
"2844","4","NqcUv4CuLRIoUa","176.63.15.126","-1","B","2022-07-12 01:07:54","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","689","1913","480","282"
"2863","4","0tApATjYCmg5wS","84.241.193.144","-1","B","2022-07-12 03:03:09","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","1234","1050","316","1049"
