"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box4","f_box1","f_box3","t_box2","t_box4","t_box1","t_box3"
"0","38","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:14","","","1","18","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","18","4","4","7","3","125825","5910","7308","2019"
"54","38","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:28:40","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","268","436","251","227"
"87","38","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:01:55","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","850","1067","685","917"
"137","38","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:53:18","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","4","3","3","2","2340","1555","1157","1051"
"193","38","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:23:59","","","1","16","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","16","4","3","4","5","1234","1500","1464","1498"
"216","38","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:52:23","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","664","416","647","316"
"260","38","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:14:25","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","1015","498","963","848"
"317","38","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:57:43","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","2","1","1","0","584","200","585","0"
"355","38","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:52:18","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","4","1","2","5510","1497","849","885"
"365","38","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:02:22","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","1","1","1","0","584","1016","748","0"
