"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box1","f_box4","f_box3","t_box2","t_box1","t_box4","t_box3"
"830","8","YUbL3y8fjKvBq7","163.116.178.30","-1","B","2022-06-20 04:26:32","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","1395","647","459","479"
"866","8","F2DHJDWKscjV7Y","147.161.169.84","-1","B","2022-06-20 07:24:08","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","380","683","1299","467"
"905","8","lCKkPGBQXKgWlB","89.223.131.144","-1","B","2022-06-20 07:27:54","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","1525","1058","409","344"
"948","8","5MLkC0tXMgK8o0","163.116.178.119","-1","B","2022-06-20 08:41:03","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","2","2","1","818","786","702","435"
"986","8","WsXGz7XlEYcxw7","193.225.54.2","-1","A","2022-06-20 11:00:50","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","532","633","1550","550"
"1054","8","19jHpDbOrHhK2E","176.63.28.243","-1","B","2022-06-20 13:48:35","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","767","649","966","450"
"1116","8","QIU1BczDGxOpGR","89.205.131.27","-1","A","2022-06-21 07:26:11","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","4","2","1","1365","2786","760","563"
"1140","8","iWl2lzunrIV01z","145.108.230.212","-1","B","2022-06-21 07:28:13","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","850","467","1362","1032"
"1150","8","BAx0a97PQ40dev","146.50.212.25","-1","A","2022-06-21 10:34:05","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","703","920","434","768"
"1220","8","ZrMHoYN0kwNjBR","77.111.112.170","-1","A","2022-06-21 12:53:53","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","400","641","320","626"
"1225","8","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:47:53","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","3","2","1","1418","834","467","400"
"1302","8","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:12:38","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","3","3","2","3","3356","6326","1118","1821"
"1346","8","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:20:24","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","533","767","433","633"
"1401","8","gK8qcxE90fE6L6","176.63.14.55","-1","B","2022-06-23 08:07:04","","","1","14","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","14","6","3","3","2","2859","3538","1467","1589"
"1450","8","mncNjomh7UfIzG","143.177.49.198","-1","B","2022-06-23 16:21:09","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","2039","1586","564","387"
"1467","8","XqeppgwNjysUK1","80.98.115.247","-1","A","2022-06-24 05:10:28","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","4","3","2","2","6297","1033","933","701"
"1500","8","7pWoCu9NyaRxZz","193.205.24.51","-1","B","2022-06-24 06:12:03","","","1","25","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","25","8","11","2","4","5040","17666","5443","2885"
"1574","8","6idIFUCMJuHofF","37.76.1.210","-1","B","2022-06-24 06:23:00","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","2","3","4","1","1098","2131","3800","1684"
"1599","8","zNQb21HqD51R1c","78.139.22.66","-1","A","2022-06-24 09:23:39","","","1","1","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","1","0","0","1","0","0","0","125","0"
"1653","8","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:41:19","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","4","1","1","1323","1504","388","349"
"1656","8","skxYmZHybTjh2S","77.234.84.94","-1","A","2022-06-24 12:25:33","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","2","2","2","3","1499","949","2316","1749"
"1695","8","XXDoEzMZ4Dipub","147.161.169.74","-1","A","2022-06-25 01:58:15","","","1","19","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","19","5","6","4","4","3315","5632","3581","3733"
"1766","8","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:25:23","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","333","801","183","368"
"1797","8","SiqlYnhUraDrCz","89.134.255.134","-1","B","2022-06-26 04:28:52","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","666","300","750","300"
"1818","8","Mpm3lNDzKkMrYq","176.63.4.182","-1","A","2022-06-26 05:31:48","","","1","17","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","17","4","5","3","5","1116","1883","2634","1620"
"1893","8","nCdtv059utEyV2","81.183.155.33","-1","B","2022-06-26 11:57:55","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","497","432","567","450"
"1908","8","VoOPXewXyC0Jki","80.114.132.180","-1","B","2022-06-26 15:58:53","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","352","466","467","450"
"1966","8","CYxuTEAmynRSEE","145.18.86.191","-1","B","2022-06-27 10:08:36","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","1581","3070","449","451"
"1994","8","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 12:59:03","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","671","629","343","198"
"2029","8","IXGUgwHMQ1sX6p","77.174.173.142","-1","B","2022-06-28 12:53:02","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","619","701","416","383"
"2085","8","XH6dLOHeNU0dii","66.159.223.130","-1","B","2022-06-28 15:28:14","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","3","2","1","1314","1597","501","334"
"2113","8","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:41:30","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","441","361","253","453"
"2136","8","l06M9J68ChsyO0","62.195.58.77","-1","B","2022-06-28 16:57:06","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","384","784","834","616"
"2184","8","AcVfvssahoYz6T","37.76.15.108","-1","B","2022-06-29 09:23:15","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","974","932","809","572"
"2282","8","Iujo0x1r497jTf","80.114.134.84","-1","B","2022-06-30 17:17:03","","","1","44","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","44","17","21","3","3","15151","57228","2165","1531"
"2312","8","f1Qa1MW9kn3UGF","37.76.51.13","-1","B","2022-07-01 17:27:28","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","2","2","1","1684","1196","501","519"
"2400","8","vKbnaDd5Q61GWj","80.114.167.172","-1","B","2022-07-05 13:59:33","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","3","4","1","3","1047","1263","353","872"
"2423","8","W89dVaLbYE37J7","89.102.212.73","-1","B","2022-07-06 08:30:59","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","5","4","2","1","4103","2148","928","481"
"2465","8","zUAG03SmaLXG1t","94.21.159.200","-1","B","2022-07-06 09:41:43","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","667","518","513","463"
"2528","8","6Em6XxBc3RbmMK","80.114.132.228","-1","B","2022-07-06 11:47:49","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","682","433","833","566"
"2577","8","PXJbmYaPWopZKV","80.235.122.212","-1","B","2022-07-06 12:08:49","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","2","2","3","3","731","1418","941","1307"
"2589","8","K5U0VFZmLmmi3c","92.98.171.90","-1","B","2022-07-06 13:01:57","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","5","3","2","2","2021","1598","1076","717"
"2638","8","hyYN9N5hDXmkOk","80.114.171.13","-1","A","2022-07-06 13:19:43","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","2","3","2","3","903","1338","897","775"
"2698","8","s5K9wE0mdmQjB0","80.114.134.57","-1","B","2022-07-06 17:04:05","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","500","350","399","300"
"2701","8","8stFM91SKprFDq","92.67.137.82","-1","A","2022-07-08 06:59:43","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","3","2","1","433","848","582","1050"
"2744","8","WmIiqL4gRB6usl","69.135.54.106","-1","B","2022-07-08 13:40:38","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","467","384","539","318"
"2793","8","prS3FFgrkxCUCO","217.117.227.97","-1","B","2022-07-11 10:40:18","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","2","3","2","2","793","1366","1076","549"
"2823","8","NqcUv4CuLRIoUa","176.63.15.126","-1","B","2022-07-12 01:04:03","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","1111","946","989","828"
"2885","8","0tApATjYCmg5wS","84.241.193.144","-1","B","2022-07-12 03:07:23","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","4","3","2","2","2355","1363","966","317"
