"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box4","f_box1","f_box3","t_box2","t_box4","t_box1","t_box3"
"2","34","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:43:41","","","1","22","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","22","8","6","4","4","155757","4199","6010","5457"
"73","34","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:31:29","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","221","334","261","277"
"102","34","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:04:22","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","733","783","483","898"
"122","34","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:47:37","","","1","19","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","19","6","5","5","3","3864","4921","16001","1289"
"180","34","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:29","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","5","2","4","1","1832","600","1448","399"
"228","34","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:54:00","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","365","315","383","347"
"275","34","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:16:45","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","1780","598","1165","448"
"311","34","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:57:07","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","1","3","0","1983","434","2252","0"
"349","34","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:50:28","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","734","849","749","366"
"399","34","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:07:12","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","1","1","0","434","717","116","0"
