"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box3","f_box2","f_box4","t_box1","t_box3","t_box2","t_box4"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","","","1","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","12","5","3","3","1","3438","1850","1743","448"
"52","12","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:28:22","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","553","386","453","345"
"96","12","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:03:27","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","1068","686","1352","1100"
"150","12","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:17","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","3","1","1","1","1323","423","464","387"
"163","12","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:17:46","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","3","2","3","2","1198","949","1318","750"
"227","12","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:53:52","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","465","350","414","417"
"261","12","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:14:34","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","1","1","2","2","833","933","1113","1132"
"293","12","rI9OVxRlTajmDS","149.29.29.202","-1","A","2022-06-17 07:55:02","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","802","551","817","398"
"345","12","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:49:01","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","867","384","633","447"
"370","12","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:03:04","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","0","1","1","415","0","533","700"
"426","12","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 14:00:14","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","804","656","794","244"
