"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time","submit","test","optionOrder","attributeOrder","jsonfile","set"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","onload","body","body","38","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","2187","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box2","","2195","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","2197","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box2","","2886","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","2894","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box2","","2896","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","2903","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box2","","2904","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box4","d=0","2944","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box4","","3753","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","3836","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box2","","3844","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","3845","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box2","","3857","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","3857","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box2","","3864","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","3864","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box2","","3893","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","3893","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseout","box2","","3902","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"5","2","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:45:10","mouseover","box2","d=0","3903","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
