"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box3","f_box2","f_box4","t_box1","t_box3","t_box2","t_box4"
"6","21","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:36","","","1","19","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","19","6","6","5","2","7837","2732","6030","1224"
"68","21","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:30:46","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","563","268","353","428"
"110","21","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:05:29","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","617","683","816","433"
"125","21","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:48:35","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","3","3","4","3","1610","813","1737","1282"
"182","21","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:53","","","1","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","12","5","2","4","1","2331","787","2415","166"
"210","21","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:51:39","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","431","383","433","416"
"279","21","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:17:26","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","733","551","668","666"
"287","21","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:54:20","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","644","317","642","434"
"353","21","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:51:36","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","833","517","916","617"
"390","21","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:05:59","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","0","2","1","934","0","884","299"
