"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box1","f_box3","f_box4","t_box2","t_box1","t_box3","t_box4"
"13","7","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:47:55","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","1839","1433","133","716"
"60","7","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:29:37","","","1","13","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","13","5","4","2","2","1850","1534","616","1434"
"88","7","aw1XvvDjL0XznE","80.114.132.251","-1","B","2022-06-14 16:02:08","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","3","3","1","4","1790","1715","867","1715"
"136","7","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:53:05","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","2","1","3","1350","774","448","1037"
"166","7","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:18:31","","","1","32","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","32","12","11","4","5","5743","6150","1449","1983"
"237","7","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:55:50","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","414","400","433","432"
"264","7","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:14:55","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","468","782","764","499"
"282","7","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:53:41","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","1901","1501","385","685"
"336","7","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:41:13","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","1197","634","534","1265"
"364","7","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:02:14","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","865","567","467","383"
"434","7","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 14:01:00","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","516","577","644","444"
"445","7","0PpX0R5S2b3GB5","208.218.225.177","-1","A","2022-06-17 15:22:27","","","1","14","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","14","3","4","3","4","8438","8212","5260","6130"
"479","7","fqX2QjgCkRvgzm","62.165.198.141","-1","A","2022-06-17 17:31:11","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","1169","1661","1399","641"
"514","7","QNJzRFTETtYeje","90.146.163.221","-1","B","2022-06-18 05:33:49","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","1050","1160","1008","758"
"577","7","DCV8554pwCJUrT","87.211.132.161","-1","B","2022-06-18 10:28:51","","","1","13","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","13","2","4","5","2","670","3182","3284","1049"
