"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box1","f_box3","f_box4","t_box2","t_box1","t_box3","t_box4"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","4","4","3","1","3523","3223","1317","958"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","327","469","686","170"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","3","3","2","3","1300","2338","1465","1398"
"155","26","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:58:10","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","2","2","2","1054","835","1103","688"
"164","26","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:17:54","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","4","2","1","1332","1515","650","150"
"232","26","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:55:17","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","681","715","750","282"
"248","26","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:12:16","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","642","815","1049","567"
"308","26","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:56:44","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","1138","803","178","516"
"346","26","IE2X2rUMjLbOp5","84.1.28.121","-1","A","2022-06-17 12:49:28","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","3","3","3","2","1750","1433","1683","966"
"378","26","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:04:17","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","1","0","1","517","500","0","567"
"410","26","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 13:58:36","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","310","330","311","409"
"441","26","0PpX0R5S2b3GB5","208.218.225.177","-1","B","2022-06-17 15:20:26","","","1","21","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","21","5","6","4","6","10340","8027","7451","4739"
"509","26","QNJzRFTETtYeje","90.146.163.221","-1","A","2022-06-18 05:32:47","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","868","1318","412","954"
"570","26","vrZ7Ymei1XGEG4","201.229.97.78","-1","A","2022-06-18 10:28:21","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","471","465","314","323"
"575","26","DCV8554pwCJUrT","87.211.132.161","-1","A","2022-06-18 10:28:38","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","777","751","583","317"
"628","26","YpuFRM3EsA9Tnh","80.114.132.224","-1","A","2022-06-18 14:50:41","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","899","256","633","568"
"670","26","GHzsS5M4kn3qPb","5.38.195.169","-1","A","2022-06-18 15:38:20","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","516","548","398","366"
"715","26","755Lpy02O94QoB","176.241.52.27","-1","A","2022-06-18 16:11:34","","","1","1","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","1","0","0","0","1","0","0","0","295"
"730","26","ggF7vx9onwmf0U","80.99.250.94","-1","A","2022-06-19 05:08:16","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","3","1","1","962","980","524","481"
"796","26","OrRCcXsKE1We3k","80.114.167.25","-1","B","2022-06-19 05:21:29","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","0","1","1","1","0","291","331","144"
"838","26","YUbL3y8fjKvBq7","163.116.178.30","-1","A","2022-06-20 04:28:03","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","624","437","834","514"
"880","26","lCKkPGBQXKgWlB","89.223.131.144","-1","A","2022-06-20 07:25:19","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","1082","1602","570","738"
"898","26","F2DHJDWKscjV7Y","147.161.169.84","-1","A","2022-06-20 07:27:09","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","447","416","649","916"
"962","26","5MLkC0tXMgK8o0","163.116.178.119","-1","A","2022-06-20 08:44:21","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","2","4","3","2","535","1252","803","619"
"981","26","7Q0KAG4tzWfH76","163.116.178.28","-1","A","2022-06-20 10:12:10","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","3","2","3","2","949","1118","1187","767"
"1012","26","WsXGz7XlEYcxw7","193.225.54.2","-1","A","2022-06-20 11:05:11","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","1032","946","837","550"
"1030","26","19jHpDbOrHhK2E","176.63.28.243","-1","A","2022-06-20 13:41:38","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","1","1","3","2","1267","800","1849","2834"
"1082","26","iWl2lzunrIV01z","145.108.230.212","-1","A","2022-06-21 07:24:00","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","560","1091","546","731"
"1103","26","QIU1BczDGxOpGR","89.205.131.27","-1","A","2022-06-21 07:25:18","","","1","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","12","3","3","3","3","1175","837","456","1041"
"1158","26","BAx0a97PQ40dev","146.50.212.25","-1","A","2022-06-21 10:35:15","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","3","2","2","785","735","653","956"
"1184","26","ZrMHoYN0kwNjBR","77.111.112.170","-1","A","2022-06-21 12:46:18","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","1209","928","562","703"
"1228","26","uBQ0Wu2wl5lnFc","62.194.196.58","-1","A","2022-06-22 08:48:20","","","1","20","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","20","6","6","4","4","3602","2202","1183","1151"
"1286","26","eXkEPMjASmYoUl","193.225.54.32","-1","A","2022-06-23 03:51:39","","","1","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","0","1","0","0","0","176","0","0"
"1337","26","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:25:13","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","300","368","534","383"
"1347","26","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:20:37","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","367","682","632","450"
"1410","26","gK8qcxE90fE6L6","176.63.14.55","-1","A","2022-06-23 08:09:55","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","1","3","1","1757","839","1194","459"
"1460","26","mncNjomh7UfIzG","143.177.49.198","-1","A","2022-06-23 16:23:17","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","3","4","2","1","2329","3186","926","525"
"1526","26","6idIFUCMJuHofF","37.76.1.210","-1","A","2022-06-24 06:15:30","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","4","2","3","4","3577","1267","3870","1966"
"1531","26","7pWoCu9NyaRxZz","193.205.24.51","-1","A","2022-06-24 06:15:58","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","737","432","316","433"
"1632","26","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:38:09","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","497","865","572","677"
"1657","26","skxYmZHybTjh2S","77.234.84.94","-1","A","2022-06-24 12:25:47","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","3","3","3","3","2568","2200","3298","1948"
"1698","26","XXDoEzMZ4Dipub","147.161.169.74","-1","A","2022-06-25 02:00:48","","","1","14","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","14","5","3","2","4","1714","1531","850","1083"
"1744","26","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:23:01","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","652","854","334","302"
"1789","26","SiqlYnhUraDrCz","89.134.255.134","-1","A","2022-06-26 04:28:02","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","917","333","567","833"
"1834","26","Mpm3lNDzKkMrYq","176.63.4.182","-1","B","2022-06-26 05:33:31","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","2","2","1","1063","617","432","217"
"1887","26","nCdtv059utEyV2","81.183.155.33","-1","A","2022-06-26 11:57:16","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","499","450","383","500"
"1911","26","VoOPXewXyC0Jki","80.114.132.180","-1","A","2022-06-26 15:59:08","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","318","449","356","450"
"1948","26","CYxuTEAmynRSEE","145.18.86.191","-1","A","2022-06-27 10:05:12","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","1599","1320","1000","533"
"2013","26","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 13:01:13","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","2","3","2","2","664","1023","325","493"
"2016","26","IXGUgwHMQ1sX6p","77.174.173.142","-1","A","2022-06-28 12:50:44","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","3","1","1","2076","2970","1966","995"
"2059","26","XH6dLOHeNU0dii","66.159.223.130","-1","A","2022-06-28 15:20:03","","","1","16","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","16","7","5","2","2","2614","2149","1183","816"
"2126","26","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:42:36","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","242","333","295","506"
"2153","26","l06M9J68ChsyO0","62.195.58.77","-1","B","2022-06-28 17:01:40","","","1","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","2","1","1","0","0","384","433","0","0"
"2203","26","AcVfvssahoYz6T","37.76.15.108","-1","A","2022-06-29 09:25:53","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","930","654","655","261"
"2257","26","vzFw2LVQhXN1zp","79.121.35.68","-1","A","2022-06-29 16:37:12","","","1","15","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","15","5","5","3","2","2984","2999","734","1016"
"2264","26","Iujo0x1r497jTf","80.114.134.84","-1","A","2022-06-30 16:59:22","","","1","16","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","16","5","6","3","2","8575","3560","1698","1182"
"2300","26","f1Qa1MW9kn3UGF","37.76.51.13","-1","A","2022-07-01 17:19:59","","","1","14","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","14","3","4","5","2","3652","2685","3116","2667"
"2377","26","0nYs3KnJYgdvD4","189.217.87.48","-1","A","2022-07-02 22:42:08","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","1","0","1","464","499","0","401"
"2416","26","vKbnaDd5Q61GWj","80.114.167.172","-1","A","2022-07-05 14:01:38","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","2","0","313","618","752","0"
"2432","26","W89dVaLbYE37J7","89.102.212.73","-1","A","2022-07-06 08:32:44","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","516","810","583","466"
"2463","26","zUAG03SmaLXG1t","94.21.159.200","-1","A","2022-07-06 09:41:29","","","1","13","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","13","3","4","4","2","1109","915","1160","846"
"2512","26","6Em6XxBc3RbmMK","80.114.132.228","-1","A","2022-07-06 11:45:27","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","3","3","3","4","1082","1397","1564","1743"
"2548","26","PXJbmYaPWopZKV","80.235.122.212","-1","A","2022-07-06 12:04:53","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","821","836","901","748"
"2595","26","K5U0VFZmLmmi3c","92.98.171.90","-1","A","2022-07-06 13:02:46","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","1499","1341","447","409"
"2639","26","hyYN9N5hDXmkOk","80.114.171.13","-1","A","2022-07-06 13:19:57","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","5","3","2","2","1893","6336","566","892"
"2669","26","s5K9wE0mdmQjB0","80.114.134.57","-1","A","2022-07-06 17:00:04","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","1","2","3","2","600","816","1220","716"
"2722","26","8stFM91SKprFDq","92.67.137.82","-1","A","2022-07-08 07:01:27","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","1","1","0","1","116","201","0","167"
"2761","26","WmIiqL4gRB6usl","69.135.54.106","-1","A","2022-07-08 13:42:15","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","2","4","2","1","531","1317","515","200"
"2804","26","prS3FFgrkxCUCO","217.117.227.97","-1","A","2022-07-11 10:41:27","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","300","325","418","316"
"2830","26","NqcUv4CuLRIoUa","176.63.15.126","-1","A","2022-07-12 01:05:03","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","736","823","696","481"
"2875","26","0tApATjYCmg5wS","84.241.193.144","-1","A","2022-07-12 03:05:19","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","3","2","1","1251","1598","1083","350"
