"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box3","f_box4","t_box1","t_box2","t_box3","t_box4"
"29","15","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:53:12","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","824","3608","758","750"
"59","15","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:29:22","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","3","1","1","477","709","203","320"
"84","15","aw1XvvDjL0XznE","80.114.132.251","-1","B","2022-06-14 16:01:25","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","3","1","1","2","1171","684","817","734"
"130","15","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:51:52","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","628","717","614","716"
"186","15","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:22:46","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","4","2","1","1","1816","1066","683","499"
"224","15","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:53:20","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","350","684","409","333"
"277","15","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:17:06","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","2","1","3","1167","959","800","1236"
"316","15","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:57:38","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","2","2","0","0","668","769","0","0"
"340","15","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:44:11","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","885","850","717","650"
"389","15","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:05:47","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","2","0","1","1033","932","0","700"
"417","15","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 13:59:21","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","460","311","482","676"
"486","15","QNJzRFTETtYeje","90.146.163.221","-1","A","2022-06-18 05:27:57","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","925","619","688","570"
"529","15","vrZ7Ymei1XGEG4","201.229.97.78","-1","B","2022-06-18 10:24:18","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","1774","1892","471","448"
"587","15","DCV8554pwCJUrT","87.211.132.161","-1","B","2022-06-18 10:29:27","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","801","367","400","1533"
"641","15","YpuFRM3EsA9Tnh","80.114.132.224","-1","A","2022-06-18 14:51:59","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","617","1515","684","1167"
"651","15","GHzsS5M4kn3qPb","5.38.195.169","-1","B","2022-06-18 15:35:11","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","515","781","616","682"
"764","15","ggF7vx9onwmf0U","80.99.250.94","-1","B","2022-06-19 05:18:23","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","557","685","262","291"
"794","15","OrRCcXsKE1We3k","80.114.167.25","-1","B","2022-06-19 05:21:19","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","1","0","1","1","185","0","333","462"
"819","15","sh5aQtbGJHCnOp","80.114.167.180","-1","B","2022-06-19 06:11:40","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","877","725","305","409"
"827","15","YUbL3y8fjKvBq7","163.116.178.30","-1","B","2022-06-20 04:26:04","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1033","1040","420","586"
"896","15","F2DHJDWKscjV7Y","147.161.169.84","-1","B","2022-06-20 07:26:54","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","1","2","1","2","317","734","515","900"
"916","15","lCKkPGBQXKgWlB","89.223.131.144","-1","B","2022-06-20 07:29:52","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","481","454","308","517"
"960","15","5MLkC0tXMgK8o0","163.116.178.119","-1","B","2022-06-20 08:43:26","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","3","4","2","2","836","1220","736","736"
"993","15","WsXGz7XlEYcxw7","193.225.54.2","-1","B","2022-06-20 11:02:05","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","583","716","566","766"
"1027","15","19jHpDbOrHhK2E","176.63.28.243","-1","B","2022-06-20 13:40:54","","","1","47","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","47","19","15","4","9","39021","26020","1996","10290"
"1071","15","QIU1BczDGxOpGR","89.205.131.27","-1","A","2022-06-21 07:23:15","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","428","229","780","582"
"1138","15","iWl2lzunrIV01z","145.108.230.212","-1","B","2022-06-21 07:27:58","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","1","2","1","3","666","1046","514","1233"
"1164","15","BAx0a97PQ40dev","146.50.212.25","-1","A","2022-06-21 10:35:58","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","299","417","383","385"
"1201","15","ZrMHoYN0kwNjBR","77.111.112.170","-1","A","2022-06-21 12:49:14","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","737","471","582","415"
"1245","15","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:49:35","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","267","633","234","167"
"1326","15","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:24:26","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","3","2","1","1334","1169","702","467"
"1374","15","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:24:37","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","316","433","350","399"
"1411","15","gK8qcxE90fE6L6","176.63.14.55","-1","B","2022-06-23 08:10:05","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","4","1","2","1","1638","806","1242","589"
"1429","15","mncNjomh7UfIzG","143.177.49.198","-1","B","2022-06-23 16:13:26","","","1","17","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","17","4","6","4","3","4965","15054","1551","1753"
"1487","15","XqeppgwNjysUK1","80.98.115.247","-1","A","2022-06-24 05:13:58","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","1","1","0","1","282","435","0","317"
"1521","15","7pWoCu9NyaRxZz","193.205.24.51","-1","B","2022-06-24 06:14:52","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","3","1","2","1617","2049","433","916"
"1562","15","6idIFUCMJuHofF","37.76.1.210","-1","B","2022-06-24 06:20:22","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","1182","1117","617","517"
"1625","15","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:36:46","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","439","449","447","1002"
"1688","15","skxYmZHybTjh2S","77.234.84.94","-1","B","2022-06-24 12:29:54","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","2","2","2","3351","1632","884","999"
"1726","15","XXDoEzMZ4Dipub","147.161.169.74","-1","B","2022-06-25 02:09:35","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","0","1","2","216","0","250","450"
"1764","15","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:25:11","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","3","2","1","0","1984","838","317","0"
"1800","15","SiqlYnhUraDrCz","89.134.255.134","-1","B","2022-06-26 04:29:12","","","1","16","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","16","3","5","5","3","850","1017","1051","1234"
"1825","15","Mpm3lNDzKkMrYq","176.63.4.182","-1","B","2022-06-26 05:32:38","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","1","3","2","3","400","501","315","650"
"1894","15","nCdtv059utEyV2","81.183.155.33","-1","B","2022-06-26 11:58:02","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","348","200","183","518"
"1915","15","VoOPXewXyC0Jki","80.114.132.180","-1","B","2022-06-26 15:59:36","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","365","573","457","269"
"1947","15","CYxuTEAmynRSEE","145.18.86.191","-1","B","2022-06-27 10:05:04","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","3","3","1","3","6789","3536","416","1384"
"1986","15","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 12:58:08","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","1509","1682","455","293"
