"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box4","f_box3","t_box1","t_box2","t_box4","t_box3"
"23","10","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:51:20","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","2348","2033","968","700"
"69","10","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:30:54","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","410","361","302","773"
"90","10","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:02:32","","","1","18","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","18","5","4","4","5","2314","1969","1201","1452"
"144","10","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:54:57","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","4","3","1","2","2490","1195","626","561"
"179","10","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:20","","","1","16","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","16","7","5","1","3","2198","2115","417","1000"
"239","10","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:56:04","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","399","364","415","416"
"262","10","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:14:43","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","667","1013","717","483"
"290","10","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:54:42","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","750","502","382","433"
"359","10","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:53:04","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","683","866","466","335"
"369","10","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:02:57","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","499","501","400","766"
"416","10","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 13:59:16","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","511","756","427","494"
"480","10","fqX2QjgCkRvgzm","62.165.198.141","-1","A","2022-06-17 17:31:23","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","700","737","482","660"
"493","10","QNJzRFTETtYeje","90.146.163.221","-1","B","2022-06-18 05:29:32","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","876","829","362","767"
"578","10","vrZ7Ymei1XGEG4","201.229.97.78","-1","A","2022-06-18 10:28:55","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","634","660","412","455"
"599","10","DCV8554pwCJUrT","87.211.132.161","-1","A","2022-06-18 10:30:40","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","416","498","469","533"
"607","10","YpuFRM3EsA9Tnh","80.114.132.224","-1","A","2022-06-18 14:48:48","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","383","684","1333","934"
"655","10","GHzsS5M4kn3qPb","5.38.195.169","-1","A","2022-06-18 15:35:50","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","2","2","2","3","832","1481","1177","1081"
"703","10","755Lpy02O94QoB","176.241.52.27","-1","A","2022-06-18 16:11:02","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","400","488","432","973"
