"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time","submit","test","optionOrder","attributeOrder","jsonfile","set"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","onload","body","body","38","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","1392","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","2332","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","2340","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","2342","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","2349","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","2350","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box3","d=0","2449","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box3","","3649","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","3742","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","5190","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","5198","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","5199","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","5206","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","5207","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box3","d=0","5315","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box3","","5831","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","5956","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","5971","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","5972","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","5981","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","5982","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","5989","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","5990","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","5998","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","5999","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6006","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6007","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6014","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6015","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6028","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6028","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6034","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6035","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6042","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6042","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6064","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6065","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6073","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6073","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6084","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6085","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6091","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6091","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6098","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","6099","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","6431","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box2","d=0","6448","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box2","","7847","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box1","d=0","7855","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseout","box1","","8314","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"1","12","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:38:30","mouseover","box2","d=0","8322","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
