"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box3","f_box4","t_box1","t_box2","t_box3","t_box4"
"28","22","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:53:00","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","2","1","2","3082","1549","817","1024"
"62","22","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:29:54","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","246","320","236","353"
"118","22","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:06:31","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","2","1","2","983","633","567","465"
"138","22","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:53:27","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","4","2","3","1","1423","869","1027","463"
"168","22","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:18:56","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","4","3","2","1","1897","1299","767","483"
"211","22","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:51:46","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","447","517","415","498"
"257","22","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:13:59","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","1198","1431","685","1282"
"301","22","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:56:00","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","834","518","219","505"
"341","22","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:44:37","","","1","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","12","3","3","3","3","2047","1897","1466","1417"
"362","22","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:01:56","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","687","983","401","417"
