"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box4","f_box3","t_box1","t_box2","t_box4","t_box3"
"1199","36","ZrMHoYN0kwNjBR","77.111.112.170","-1","A","2022-06-21 12:48:54","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","1032","498","431","512"
"1230","36","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:48:29","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","633","634","417","216"
"1319","36","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:15:36","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","484","266","634","201"
"1367","36","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:23:15","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","382","298","267","349"
"1407","36","gK8qcxE90fE6L6","176.63.14.55","-1","A","2022-06-23 08:09:26","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","3","1","2","2731","1993","443","1217"
"1422","36","mncNjomh7UfIzG","143.177.49.198","-1","A","2022-06-23 16:10:07","","","1","19","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","19","6","6","3","4","6082","8854","3089","4717"
"1493","36","XqeppgwNjysUK1","80.98.115.247","-1","A","2022-06-24 05:14:26","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","2","0","1","1","533","0","349","334"
"1502","36","6idIFUCMJuHofF","37.76.1.210","-1","A","2022-06-24 06:12:22","","","1","15","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","15","5","3","2","5","6316","7281","914","5599"
"1525","36","7pWoCu9NyaRxZz","193.205.24.51","-1","A","2022-06-24 06:15:22","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1100","732","350","433"
"1594","36","zNQb21HqD51R1c","78.139.22.66","-1","A","2022-06-24 09:23:22","","","1","1","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","1","0","0","1","0","0","0","108","0"
"1646","36","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:40:14","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","348","282","334","366"
"1668","36","skxYmZHybTjh2S","77.234.84.94","-1","A","2022-06-24 12:27:22","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","980","1701","1149","917"
"1714","36","XXDoEzMZ4Dipub","147.161.169.74","-1","A","2022-06-25 02:04:49","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","2","2","3","2","465","300","601","383"
"1747","36","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:23:19","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1040","637","286","344"
"1785","36","SiqlYnhUraDrCz","89.134.255.134","-1","A","2022-06-26 04:27:39","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","4","3","2","2","1446","898","950","1567"
"1817","36","Mpm3lNDzKkMrYq","176.63.4.182","-1","B","2022-06-26 05:31:35","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","2","2","1","798","617","1302","351"
"1891","36","nCdtv059utEyV2","81.183.155.33","-1","A","2022-06-26 11:57:43","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","2","2","0","1","515","433","0","367"
"1918","36","VoOPXewXyC0Jki","80.114.132.180","-1","A","2022-06-26 15:59:50","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","435","427","250","560"
"1953","36","CYxuTEAmynRSEE","145.18.86.191","-1","A","2022-06-27 10:06:12","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","6765","4799","617","1483"
"2007","36","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 13:00:33","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","2","3","1","3","621","896","184","728"
"2037","36","IXGUgwHMQ1sX6p","77.174.173.142","-1","B","2022-06-28 12:54:28","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","3","2","2","1925","5293","1213","830"
"2078","36","XH6dLOHeNU0dii","66.159.223.130","-1","A","2022-06-28 15:26:10","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","5","3","1","2","2004","1783","501","1881"
"2096","36","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:39:24","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","1226","772","427","1148"
"2148","36","l06M9J68ChsyO0","62.195.58.77","-1","B","2022-06-28 17:01:04","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","2","1","0","434","599","133","0"
"2178","36","AcVfvssahoYz6T","37.76.15.108","-1","A","2022-06-29 09:22:20","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","2","2","2","1680","3919","1070","797"
"2290","36","Iujo0x1r497jTf","80.114.134.84","-1","A","2022-06-30 17:20:22","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","4","3","1","2","22537","4116","582","532"
"2304","36","f1Qa1MW9kn3UGF","37.76.51.13","-1","B","2022-07-01 17:25:20","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","3470","1741","992","687"
"2366","36","0nYs3KnJYgdvD4","189.217.87.48","-1","B","2022-07-02 22:39:38","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","983","698","244","1068"
"2389","36","vKbnaDd5Q61GWj","80.114.167.172","-1","A","2022-07-05 13:58:19","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","1","2","3","1","416","1214","1016","1083"
"2418","36","W89dVaLbYE37J7","89.102.212.73","-1","B","2022-07-06 08:29:35","","","1","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","12","4","3","3","2","3433","2603","1787","1126"
"2480","36","zUAG03SmaLXG1t","94.21.159.200","-1","A","2022-07-06 09:43:24","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","334","418","511","498"
"2529","36","6Em6XxBc3RbmMK","80.114.132.228","-1","A","2022-07-06 11:48:01","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","4","3","3","3","1942","1315","1665","1215"
"2539","36","PXJbmYaPWopZKV","80.235.122.212","-1","A","2022-07-06 12:03:38","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","3","2","2","1051","1357","964","1131"
"2588","36","K5U0VFZmLmmi3c","92.98.171.90","-1","A","2022-07-06 13:01:45","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","794","674","360","680"
"2635","36","hyYN9N5hDXmkOk","80.114.171.13","-1","A","2022-07-06 13:19:13","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","432","484","439","412"
"2673","36","s5K9wE0mdmQjB0","80.114.134.57","-1","A","2022-07-06 17:00:46","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","4","3","2","4","1548","1300","818","1683"
"2727","36","8stFM91SKprFDq","92.67.137.82","-1","A","2022-07-08 07:01:45","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","1","0","1","1","184","0","233","402"
"2756","36","WmIiqL4gRB6usl","69.135.54.106","-1","B","2022-07-08 13:41:43","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","286","433","482","300"
"2798","36","prS3FFgrkxCUCO","217.117.227.97","-1","A","2022-07-11 10:40:46","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","437","754","378","394"
"2847","36","NqcUv4CuLRIoUa","176.63.15.126","-1","B","2022-07-12 01:08:23","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","1","1","0","1020","694","494","0"
"2882","36","0tApATjYCmg5wS","84.241.193.144","-1","B","2022-07-12 03:06:44","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","4","2","1","1214","2245","799","483"
