"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box3","f_box4","t_box1","t_box2","t_box3","t_box4"
"12","5","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:47:43","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","4","4","2","1","4699","3116","893","592"
"78","5","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:32:14","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","236","202","386","202"
"95","5","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:03:17","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","1468","1284","884","1199"
"153","5","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:57:02","","","1","18","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","18","3","6","2","7","1812","2790","1102","2656"
"169","5","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:19:18","","","1","36","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","36","13","16","2","5","5880","7599","916","2215"
"225","5","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:53:31","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","0","1","1","1","0","299","349","332"
"278","5","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:17:19","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","2","3","2","2","846","1667","965","981"
"283","5","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:53:50","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","999","1452","670","850"
"328","5","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:37:14","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","1748","1482","782","983"
"386","5","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:05:20","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","2","0","1","980","1032","0","632"
