"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box1","f_box3","f_box4","t_box2","t_box1","t_box3","t_box4"
"16","29","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:48:49","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","3781","2275","567","809"
"77","29","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:32:07","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","303","585","236","635"
"119","29","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:06:40","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","652","450","500","535"
"129","29","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:51:24","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","2","1","2","1823","70533","306","1302"
"195","29","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:24:25","","","1","28","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","28","7","10","7","4","2047","3199","3133","1633"
"204","29","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:50:47","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","598","611","449","533"
"271","29","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:16:06","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","2","2","3","3","1806","1909","1406","1559"
"289","29","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:54:36","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","685","617","369","466"
"332","29","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:39:42","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","1066","1467","1452","1329"
"361","29","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:01:48","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","688","967","450","484"
"414","29","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 13:59:05","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","708","477","477","576"
