"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box4","f_box3","t_box1","t_box2","t_box4","t_box3"
"31","39","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:53:48","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","2786","2700","704","625"
"61","39","W7xMZFsc8bgeoW","128.134.253.92","-1","B","2022-06-14 13:29:45","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","236","278","344","639"
"104","39","aw1XvvDjL0XznE","80.114.132.251","-1","B","2022-06-14 16:04:39","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","599","650","667","500"
"147","39","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:55:31","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","3","2","1","983","1118","899","463"
"192","39","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:23:45","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","566","567","567","666"
"234","39","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:55:29","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","1","1","1","0","333","356","416","0"
"272","39","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:16:21","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","1","3","2","1531","549","930","314"
"284","39","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:53:56","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","519","782","633","398"
"343","39","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:45:59","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1564","544","299","600"
"380","39","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:04:31","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","1","1","0","481","782","449","0"
"437","39","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 14:01:23","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","411","426","376","393"
"457","39","0PpX0R5S2b3GB5","208.218.225.177","-1","B","2022-06-17 15:27:02","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","2036","2441","1190","1074"
"516","39","QNJzRFTETtYeje","90.146.163.221","-1","A","2022-06-18 05:34:09","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","1","0","1","1","207","0","401","288"
"544","39","vrZ7Ymei1XGEG4","201.229.97.78","-1","A","2022-06-18 10:26:32","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","4","4","2","2","1969","2158","805","713"
"596","39","DCV8554pwCJUrT","87.211.132.161","-1","B","2022-06-18 10:30:24","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","399","399","583","483"
"632","39","YpuFRM3EsA9Tnh","80.114.132.224","-1","B","2022-06-18 14:51:00","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","584","349","667","684"
"646","39","GHzsS5M4kn3qPb","5.38.195.169","-1","B","2022-06-18 15:34:12","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","2","3","2","2","941","1659","914","1129"
"723","39","755Lpy02O94QoB","176.241.52.27","-1","A","2022-06-18 16:11:54","","","1","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","0","0","1","0","0","0","113","0"
"750","39","ggF7vx9onwmf0U","80.99.250.94","-1","B","2022-06-19 05:15:31","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","5","3","1","2","2033","996","267","707"
"751","39","ggF7vx9onwmf0U","80.99.250.94","-1","B","2022-06-19 05:15:32","","","1","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","11","5","3","1","2","2033","996","267","707"
"782","39","OrRCcXsKE1We3k","80.114.167.25","-1","B","2022-06-19 05:20:16","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","297","305","630","331"
"817","39","sh5aQtbGJHCnOp","80.114.167.180","-1","B","2022-06-19 06:11:25","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","781","741","463","296"
