"id","expname","subject","ip","condnum","choice","submitted","event","roword","colord","evttype","boxname","boxin","boxtime","delay","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","relcount","maxcount","f_box1","f_box2","f_box3","f_box4","t_box1","t_box2","t_box3","t_box4"
"19","1","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:50:21","mouseout","","","0_0","box1","1190","2349","0","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.125","8","1","0","0","0","2349","0","0","0"
"19","1","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:50:21","mouseout","","","0_0","box2","3564","1300","0","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.25","8","0","1","0","0","0","1300","0","0"
"19","1","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:50:21","mouseout","","","0_0","box3","5130","150","0","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.375","8","0","0","1","0","0","0","150","0"
"19","1","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:50:21","mouseout","","","0_0","box3","5555","533","0","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.5","8","0","0","1","0","0","0","533","0"
"19","1","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:50:21","mouseout","","","0_0","box4","6114","625","0","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.625","8","0","0","0","1","0","0","0","625"
"19","1","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:50:21","mouseout","","","0_0","box2","6780","450","0","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.75","8","0","1","0","0","0","450","0","0"
"19","1","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:50:21","mouseout","","","0_0","box1","7263","541","0","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.875","8","1","0","0","0","541","0","0","0"
"19","1","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:50:21","mouseout","","","0_0","box3","7863","466","0","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","8","0","0","1","0","0","0","466","0"
"65","1","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:30:18","touchout","","","0_0","box2","1035","232","0","1","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.16666666666667","6","0","1","0","0","0","232","0","0"
"65","1","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:30:18","touchout","","","0_0","box1","1497","270","0","2","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.33333333333333","6","1","0","0","0","270","0","0","0"
"65","1","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:30:18","touchout","","","0_0","box4","1947","286","0","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.5","6","0","0","0","1","0","0","0","286"
"65","1","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:30:18","touchout","","","0_0","box3","2438","345","0","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.66666666666667","6","0","0","1","0","0","0","345","0"
"65","1","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:30:18","touchout","","","0_0","box2","3139","236","0","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.83333333333333","6","0","1","0","0","0","236","0","0"
"65","1","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:30:18","touchout","","","0_0","box1","3588","269","0","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","1","6","1","0","0","0","269","0","0","0"
"100","1","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:04:06","mouseout","","","0_0","box2","663","534","0","1","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.16666666666667","6","0","1","0","0","0","534","0","0"
"100","1","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:04:06","mouseout","","","0_0","box1","1214","699","0","2","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.33333333333333","6","1","0","0","0","699","0","0","0"
"100","1","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:04:06","mouseout","","","0_0","box2","1931","482","0","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.5","6","0","1","0","0","0","482","0","0"
"100","1","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:04:06","mouseout","","","0_0","box4","2464","467","0","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.66666666666667","6","0","0","0","1","0","0","0","467"
"100","1","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:04:06","mouseout","","","0_0","box3","2947","433","0","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.83333333333333","6","0","0","1","0","0","0","433","0"
"100","1","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:04:06","mouseout","","","0_0","box1","3648","115","0","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","1","6","1","0","0","0","115","0","0","0"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box1","1246","602","0","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.090909090909091","11","1","0","0","0","602","0","0","0"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box3","1897","549","0","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.18181818181818","11","0","0","1","0","0","0","549","0"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box1","2487","325","0","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.27272727272727","11","1","0","0","0","325","0","0","0"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box2","2846","431","0","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.36363636363636","11","0","1","0","0","0","431","0","0"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box4","3333","562","0","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.45454545454545","11","0","0","0","1","0","0","0","562"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box2","3928","366","0","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.54545454545455","11","0","1","0","0","0","366","0","0"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box1","4318","627","0","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.63636363636364","11","1","0","0","0","627","0","0","0"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box3","5254","391","0","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.72727272727273","11","0","0","1","0","0","0","391","0"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box4","5661","407","0","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.81818181818182","11","0","0","0","1","0","0","0","407"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box2","6118","341","0","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","0.90909090909091","11","0","1","0","0","0","341","0","0"
"149","1","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:56:09","mouseout","","","0_0","box1","6475","310","0","11","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","11","1","0","0","0","310","0","0","0"
"181","1","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:40","mouseout","","","0_0","box2","1309","1099","0","1","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.11111111111111","9","0","1","0","0","0","1099","0","0"
"181","1","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:40","mouseout","","","0_0","box1","2558","484","0","2","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.22222222222222","9","1","0","0","0","484","0","0","0"
"181","1","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:40","mouseout","","","0_0","box2","3059","483","0","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.33333333333333","9","0","1","0","0","0","483","0","0"
"181","1","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:40","mouseout","","","0_0","box1","3559","399","0","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.44444444444444","9","1","0","0","0","399","0","0","0"
"181","1","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:40","mouseout","","","0_0","box2","3975","367","0","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.55555555555556","9","0","1","0","0","0","367","0","0"
"181","1","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:40","mouseout","","","0_0","box1","4359","466","0","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.66666666666667","9","1","0","0","0","466","0","0","0"
"181","1","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:40","mouseout","","","0_0","box4","5343","549","0","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.77777777777778","9","0","0","0","1","0","0","0","549"
"181","1","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:21:40","mouseout","","","0_0","box3","5908","734","0","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","0.88888888888889","9","0","0","1","0","0","0","734","0"
