"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box2","f_box1","f_box4","f_box3","t_box2","t_box1","t_box4","t_box3"
"534","32","vrZ7Ymei1XGEG4","201.229.97.78","-1","A","2022-06-18 10:25:08","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","840","1149","481","588"
"573","32","DCV8554pwCJUrT","87.211.132.161","-1","A","2022-06-18 10:28:30","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","1","2","1","3","500","949","499","1184"
"630","32","YpuFRM3EsA9Tnh","80.114.132.224","-1","A","2022-06-18 14:50:50","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","233","567","465","651"
"652","32","GHzsS5M4kn3qPb","5.38.195.169","-1","A","2022-06-18 15:35:25","","","1","21","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","21","6","4","7","4","2741","2141","2009","1949"
"760","32","ggF7vx9onwmf0U","80.99.250.94","-1","B","2022-06-19 05:18:00","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","3","3","0","1","810","898","0","400"
"771","32","OrRCcXsKE1We3k","80.114.167.25","-1","B","2022-06-19 05:19:06","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","1035","421","1229","205"
"848","32","YUbL3y8fjKvBq7","163.116.178.30","-1","A","2022-06-20 04:29:25","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","1041","1014","812","396"
"886","32","F2DHJDWKscjV7Y","147.161.169.84","-1","A","2022-06-20 07:25:42","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","3","1","2","929","1100","530","933"
"909","32","lCKkPGBQXKgWlB","89.223.131.144","-1","B","2022-06-20 07:28:06","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","1226","759","522","716"
"949","32","5MLkC0tXMgK8o0","163.116.178.119","-1","A","2022-06-20 08:41:12","","","1","15","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","15","5","6","3","1","1654","1437","820","368"
"996","32","WsXGz7XlEYcxw7","193.225.54.2","-1","B","2022-06-20 11:02:33","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","5","4","2","1","3050","2831","731","482"
"1056","32","19jHpDbOrHhK2E","176.63.28.243","-1","A","2022-06-20 13:48:54","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","2","1","3","2","1716","1500","1100","716"
"1070","32","QIU1BczDGxOpGR","89.205.131.27","-1","A","2022-06-21 07:23:09","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","2","3","2","2","916","869","1744","877"
"1088","32","iWl2lzunrIV01z","145.108.230.212","-1","A","2022-06-21 07:24:25","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","529","847","879","1695"
"1148","32","BAx0a97PQ40dev","146.50.212.25","-1","B","2022-06-21 10:33:51","","","1","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","12","4","4","2","2","1467","1204","933","901"
"1218","32","ZrMHoYN0kwNjBR","77.111.112.170","-1","A","2022-06-21 12:51:52","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","903","600","640","482"
"1246","32","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:49:39","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","2","1","2","417","599","367","367"
"1304","32","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:12:55","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","2","1","2","767","1201","401","718"
"1344","32","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:20:10","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","519","301","532","367"
"1391","32","gK8qcxE90fE6L6","176.63.14.55","-1","B","2022-06-23 08:04:58","","","1","15","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","15","4","4","4","3","6884","6440","2248","1444"
"1448","32","mncNjomh7UfIzG","143.177.49.198","-1","A","2022-06-23 16:20:51","","","1","14","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","14","4","4","3","3","3533","4751","1572","2198"
"1475","32","XqeppgwNjysUK1","80.98.115.247","-1","A","2022-06-24 05:11:23","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","468","418","333","384"
"1518","32","7pWoCu9NyaRxZz","193.205.24.51","-1","A","2022-06-24 06:14:35","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","632","461","650","583"
"1554","32","6idIFUCMJuHofF","37.76.1.210","-1","A","2022-06-24 06:18:44","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","1","3","1","4","731","2079","749","3717"
"1584","32","zNQb21HqD51R1c","78.139.22.66","-1","A","2022-06-24 09:22:58","","","1","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","0","0","0","1","0","0","0","320"
"1623","32","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:36:31","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","839","853","560","551"
"1655","32","skxYmZHybTjh2S","77.234.84.94","-1","A","2022-06-24 12:25:22","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","700","718","765","1068"
"1717","32","XXDoEzMZ4Dipub","147.161.169.74","-1","B","2022-06-25 02:05:13","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","397","298","550","300"
"1738","32","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:22:21","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","486","684","423","297"
"1802","32","SiqlYnhUraDrCz","89.134.255.134","-1","A","2022-06-26 04:29:28","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","416","300","331","533"
"1828","32","Mpm3lNDzKkMrYq","176.63.4.182","-1","B","2022-06-26 05:32:57","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","301","332","183","117"
"1861","32","nCdtv059utEyV2","81.183.155.33","-1","A","2022-06-26 11:28:37","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","2","3","1","3","700","1384","467","1066"
"1921","32","VoOPXewXyC0Jki","80.114.132.180","-1","A","2022-06-26 16:00:08","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","2","1","2","894","700","603","654"
"1974","32","CYxuTEAmynRSEE","145.18.86.191","-1","A","2022-06-27 10:09:54","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1058","2800","433","516"
"1991","32","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 12:58:45","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","740","487","398","335"
"2023","32","IXGUgwHMQ1sX6p","77.174.173.142","-1","B","2022-06-28 12:52:11","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","620","788","751","481"
"2072","32","XH6dLOHeNU0dii","66.159.223.130","-1","A","2022-06-28 15:24:14","","","1","28","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","28","9","12","2","5","8281","7050","1069","2280"
"2119","32","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:42:03","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","1","2","333","413","813","680"
"2160","32","l06M9J68ChsyO0","62.195.58.77","-1","B","2022-06-28 17:02:26","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","2","1","1","0","450","452","317","0"
"2205","32","AcVfvssahoYz6T","37.76.15.108","-1","B","2022-06-29 09:26:09","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","4","3","1","1","1942","1446","670","203"
"2292","32","Iujo0x1r497jTf","80.114.134.84","-1","B","2022-06-30 17:22:10","","","1","29","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","29","10","10","6","3","5566","7251","1733","1316"
"2298","32","f1Qa1MW9kn3UGF","37.76.51.13","-1","A","2022-07-01 17:19:04","","","1","23","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","23","8","6","4","5","7350","14417","2761","6013"
"2372","32","0nYs3KnJYgdvD4","189.217.87.48","-1","B","2022-07-02 22:40:42","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","4","2","3","2","2051","1102","1299","915"
"2393","32","vKbnaDd5Q61GWj","80.114.167.172","-1","A","2022-07-05 13:58:47","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","350","382","400","317"
"2438","32","W89dVaLbYE37J7","89.102.212.73","-1","A","2022-07-06 08:33:56","","","1","18","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","18","6","6","3","3","4445","4244","1433","2449"
"2458","32","zUAG03SmaLXG1t","94.21.159.200","-1","A","2022-07-06 09:40:44","","","1","14","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","14","2","6","2","4","1046","5504","737","2678"
"2537","32","6Em6XxBc3RbmMK","80.114.132.228","-1","B","2022-07-06 11:49:26","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","3","2","2","1361","1298","1147","1182"
"2565","32","PXJbmYaPWopZKV","80.235.122.212","-1","A","2022-07-06 12:07:26","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","862","643","366","996"
"2615","32","K5U0VFZmLmmi3c","92.98.171.90","-1","A","2022-07-06 13:06:02","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","1194","841","614","552"
"2630","32","hyYN9N5hDXmkOk","80.114.171.13","-1","A","2022-07-06 13:18:12","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","1223","1290","484","1206"
"2678","32","s5K9wE0mdmQjB0","80.114.134.57","-1","B","2022-07-06 17:01:34","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","750","433","499","417"
"2724","32","8stFM91SKprFDq","92.67.137.82","-1","A","2022-07-08 07:01:35","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","0","0","1","2","0","0","249","315"
"2752","32","WmIiqL4gRB6usl","69.135.54.106","-1","B","2022-07-08 13:41:21","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","300","115","233","217"
"2783","32","prS3FFgrkxCUCO","217.117.227.97","-1","A","2022-07-11 10:39:00","","","1","20","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","20","4","7","3","6","1554","3852","1524","3679"
"2853","32","NqcUv4CuLRIoUa","176.63.15.126","-1","B","2022-07-12 01:09:19","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","419","277","328","127"
"2876","32","0tApATjYCmg5wS","84.241.193.144","-1","B","2022-07-12 03:05:31","","","1","13","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","13","5","5","1","2","2248","2547","516","901"
