"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box4","f_box3","t_box1","t_box2","t_box4","t_box3"
"10","16","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:47:08","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","2","3","3","2","3432","4505","6320","1409"
"50","16","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:28:04","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","280","428","494","335"
"106","16","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:04:59","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","651","685","667","918"
"157","16","NEpzOgnmyST18v","1.209.175.50","-1","B","2022-06-14 20:59:41","","","1","17","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","17","4","7","4","2","1732","3500","1508","1336"
"167","16","phkg0GCvX8ceBC","62.77.201.30","-1","A","2022-06-15 07:18:46","","","1","15","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","15","6","4","2","3","2897","1829","901","1150"
"214","16","k2ZwEjXuEyk0pl","31.46.254.4","-1","B","2022-06-16 13:52:07","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","415","483","434","384"
"265","16","DxWeF9rqIbTubH","82.195.190.210","-1","B","2022-06-16 14:15:02","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","516","717","550","117"
"302","16","rI9OVxRlTajmDS","149.29.29.202","-1","B","2022-06-17 07:56:06","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","366","584","533","334"
"342","16","IE2X2rUMjLbOp5","84.1.28.121","-1","B","2022-06-17 12:45:35","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","5","5","1","2","3949","10037","367","16294"
"372","16","bk32rU5iOGuHWV","84.1.28.121","-1","B","2022-06-17 13:03:21","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","3","2","2","0","1280","1517","1633","0"
"420","16","e28uMUSesm0oPO","109.158.97.191","-1","A","2022-06-17 13:59:42","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","550","361","311","326"
"484","16","QNJzRFTETtYeje","90.146.163.221","-1","A","2022-06-18 05:27:25","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","788","1770","1208","696"
