"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time","submit","test","optionOrder","attributeOrder","jsonfile","set"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","onload","body","body","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","7973","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8155","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8164","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8165","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8172","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8173","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8180","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8181","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8190","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8191","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8261","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8262","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8267","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8268","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8274","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8275","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8281","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8282","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8296","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8297","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8310","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8310","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8330","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8331","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8338","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8339","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8347","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8348","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8355","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","8356","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","8363","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","9538","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box2","d=0","9555","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box2","","11663","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","11679","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","12115","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","12122","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","12123","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box1","d=0","12129","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box1","","12130","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box3","d=0","12179","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box3","","12954","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseover","box4","d=0","12970","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"36","19","B0fCn5WB3XbJ0g","211.248.192.15","-1","B","2022-06-14 10:55:07","mouseout","box4","","13462","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
