"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box3","f_box4","t_box1","t_box2","t_box3","t_box4"
"518","3","QNJzRFTETtYeje","90.146.163.221","-1","A","2022-06-18 05:34:29","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","559","818","361","121"
"540","3","vrZ7Ymei1XGEG4","201.229.97.78","-1","A","2022-06-18 10:26:11","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","508","1441","306","341"
"579","3","DCV8554pwCJUrT","87.211.132.161","-1","A","2022-06-18 10:29:00","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","3","3","2","2","1614","1564","1157","890"
"614","3","YpuFRM3EsA9Tnh","80.114.132.224","-1","A","2022-06-18 14:49:30","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","500","467","417","418"
"668","3","GHzsS5M4kn3qPb","5.38.195.169","-1","B","2022-06-18 15:38:04","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","4","4","1","4","1728","1962","566","1299"
"732","3","ggF7vx9onwmf0U","80.99.250.94","-1","B","2022-06-19 05:08:48","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","3","2","2","1248","1375","751","764"
"790","3","OrRCcXsKE1We3k","80.114.167.25","-1","B","2022-06-19 05:20:59","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","277","251","329","470"
"810","3","sh5aQtbGJHCnOp","80.114.167.180","-1","A","2022-06-19 06:10:34","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","3","2","1","1269","1279","291","438"
"852","3","YUbL3y8fjKvBq7","163.116.178.30","-1","A","2022-06-20 04:30:00","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","3","4","3","2","1539","1474","897","856"
"908","3","F2DHJDWKscjV7Y","147.161.169.84","-1","A","2022-06-20 07:28:01","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","483","414","616","367"
"921","3","lCKkPGBQXKgWlB","89.223.131.144","-1","B","2022-06-20 07:30:28","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","2247","2528","449","751"
"965","3","5MLkC0tXMgK8o0","163.116.178.119","-1","A","2022-06-20 08:44:40","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","3","3","1","1001","903","584","317"
"1010","3","WsXGz7XlEYcxw7","193.225.54.2","-1","B","2022-06-20 11:04:57","","","1","14","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","14","4","4","3","3","2099","1715","1116","1898"
"1051","3","19jHpDbOrHhK2E","176.63.28.243","-1","B","2022-06-20 13:48:06","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","2","2","1","4","1949","5017","484","2002"
"1076","3","QIU1BczDGxOpGR","89.205.131.27","-1","A","2022-06-21 07:23:33","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","598","492","346","525"
"1098","3","iWl2lzunrIV01z","145.108.230.212","-1","A","2022-06-21 07:25:00","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","1414","301","810","1455"
"1165","3","BAx0a97PQ40dev","146.50.212.25","-1","A","2022-06-21 10:36:03","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","416","383","284","417"
"1185","3","ZrMHoYN0kwNjBR","77.111.112.170","-1","A","2022-06-21 12:46:30","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","802","794","928","506"
"1256","3","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:50:28","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1084","1084","200","200"
"1341","3","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:25:35","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","3","1","1","1","898","234","183","334"
"1366","3","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:22:55","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","449","317","568","349"
"1402","3","gK8qcxE90fE6L6","176.63.14.55","-1","B","2022-06-23 08:07:15","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","2356","403","598","725"
"1456","3","mncNjomh7UfIzG","143.177.49.198","-1","B","2022-06-23 16:22:28","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","3","6","1","2","3347","5468","589","1185"
"1479","3","XqeppgwNjysUK1","80.98.115.247","-1","A","2022-06-24 05:11:43","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","832","734","501","365"
"1509","3","7pWoCu9NyaRxZz","193.205.24.51","-1","A","2022-06-24 06:13:35","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","3","1","1","1848","1297","450","433"
"1541","3","6idIFUCMJuHofF","37.76.1.210","-1","A","2022-06-24 06:17:14","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","3","2","1","2031","1463","1450","1050"
"1578","3","zNQb21HqD51R1c","78.139.22.66","-1","A","2022-06-24 09:22:32","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","336","376","375","318"
"1654","3","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:41:25","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","450","349","333","268"
"1680","3","skxYmZHybTjh2S","77.234.84.94","-1","A","2022-06-24 12:29:00","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","717","601","733","784"
"1731","3","XXDoEzMZ4Dipub","147.161.169.74","-1","A","2022-06-25 02:10:06","","","1","2","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","2","1","1","0","0","133","117","0","0"
"1749","3","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:23:32","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","517","550","875","133"
"1776","3","SiqlYnhUraDrCz","89.134.255.134","-1","A","2022-06-26 04:25:03","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","2","3","1","683","833","1367","600"
"1830","3","Mpm3lNDzKkMrYq","176.63.4.182","-1","B","2022-06-26 05:33:11","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","2","4","2","2","751","815","569","617"
"1863","3","nCdtv059utEyV2","81.183.155.33","-1","B","2022-06-26 11:28:54","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","1","2","1","2","166","816","416","1217"
"1933","3","VoOPXewXyC0Jki","80.114.132.180","-1","A","2022-06-26 16:01:15","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","230","519","299","338"
"1962","3","CYxuTEAmynRSEE","145.18.86.191","-1","A","2022-06-27 10:07:52","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","2133","1799","767","867"
"1989","3","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 12:58:28","","","1","5","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","5","2","1","1","1","629","312","407","215"
"2047","3","IXGUgwHMQ1sX6p","77.174.173.142","-1","B","2022-06-28 12:56:27","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","2","1","1","939","2062","414","498"
"2055","3","XH6dLOHeNU0dii","66.159.223.130","-1","A","2022-06-28 15:17:24","","","1","15","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","15","5","6","2","2","3367","6217","1916","1401"
"2101","3","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:40:27","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","452","212","400","187"
"2172","3","l06M9J68ChsyO0","62.195.58.77","-1","B","2022-06-28 17:03:07","","","1","2","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","2","1","1","0","0","349","333","0","0"
"2199","3","AcVfvssahoYz6T","37.76.15.108","-1","B","2022-06-29 09:25:24","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","4","1","1","2116","1423","545","277"
"2247","3","QCx3w8j4eah4cz","5.38.220.54","-1","B","2022-06-29 14:34:57","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","495","344","393","244"
"2261","3","Iujo0x1r497jTf","80.114.134.84","-1","A","2022-06-30 16:56:22","","","1","18","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","18","4","5","5","4","4791","4343","3495","2882"
"2336","3","f1Qa1MW9kn3UGF","37.76.51.13","-1","B","2022-07-01 17:34:11","","","1","23","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","23","9","10","2","2","10388","4895","781","1154"
"2344","3","0nYs3KnJYgdvD4","189.217.87.48","-1","B","2022-07-02 22:35:52","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","4","4","1","3","1867","1714","650","1169"
"2410","3","vKbnaDd5Q61GWj","80.114.167.172","-1","A","2022-07-05 14:00:56","","","1","10","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","10","3","2","3","2","737","868","919","673"
"2421","3","W89dVaLbYE37J7","89.102.212.73","-1","B","2022-07-06 08:30:25","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","2","5","1","3","1401","3328","1450","2743"
"2478","3","zUAG03SmaLXG1t","94.21.159.200","-1","B","2022-07-06 09:43:14","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","464","734","318","300"
"2509","3","6Em6XxBc3RbmMK","80.114.132.228","-1","B","2022-07-06 11:44:54","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","2","2","2","915","863","1399","1266"
"2554","3","PXJbmYaPWopZKV","80.235.122.212","-1","A","2022-07-06 12:05:52","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","669","497","797","542"
"2616","3","K5U0VFZmLmmi3c","92.98.171.90","-1","A","2022-07-06 13:06:12","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","684","663","762","577"
"2654","3","hyYN9N5hDXmkOk","80.114.171.13","-1","A","2022-07-06 13:22:33","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","3","1","2","634","1237","431","576"
"2689","3","s5K9wE0mdmQjB0","80.114.134.57","-1","A","2022-07-06 17:02:58","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","816","798","852","332"
"2719","3","8stFM91SKprFDq","92.67.137.82","-1","A","2022-07-08 07:01:15","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","183","282","383","283"
"2739","3","WmIiqL4gRB6usl","69.135.54.106","-1","B","2022-07-08 13:40:03","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","2","1","0","532","654","400","0"
"2801","3","prS3FFgrkxCUCO","217.117.227.97","-1","A","2022-07-11 10:41:07","","","1","12","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","12","4","3","2","3","1310","932","916","899"
"2852","3","NqcUv4CuLRIoUa","176.63.15.126","-1","B","2022-07-12 01:09:12","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","466","344","145","311"
"2884","3","0tApATjYCmg5wS","84.241.193.144","-1","A","2022-07-12 03:07:13","","","1","13","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","13","3","5","2","3","1312","4963","768","1363"
