"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time","submit","test","optionOrder","attributeOrder","jsonfile","set"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","onload","body","body","39","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box2","d=0","925","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box2","","2658","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","2774","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","3957","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box2","d=0","4008","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box2","","4649","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","4691","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","5457","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","5465","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","5466","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","5473","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","5475","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","5482","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","5483","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","5490","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","5491","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","5498","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","5499","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","5507","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","5508","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box3","d=0","5632","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box3","","6165","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box4","d=0","6182","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box4","","7140","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box3","d=0","7156","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box3","","7790","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","7848","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","7856","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box2","d=0","7890","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box2","","8481","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","8523","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","9322","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box2","d=0","9339","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box2","","9897","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","9914","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","10389","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box1","d=0","10397","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box1","","10399","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box3","d=0","10430","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box3","","10580","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box3","d=0","10589","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box3","","10590","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box3","d=0","10597","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box3","","10598","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box3","d=0","10606","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box3","","10607","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseover","box3","d=0","10614","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","mouseout","box3","","10615","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","btnClick","A","","11120","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"7","26","B0fCn5WB3XbJ0g","211.248.192.15","-1","A","2022-06-14 10:45:51","submit","submit","succeeded","11982","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","onload","body","body","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchover","box2","d=0","1665","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchout","box2","","1744","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchover","box2","d=0","2174","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchout","box2","","2501","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchover","box4","d=0","2790","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchout","box4","","2875","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchover","box4","d=0","3365","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchout","box4","","3535","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchover","box1","d=0","3890","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchout","box1","","3969","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchover","box1","d=0","4890","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchout","box1","","5359","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchover","box3","d=0","5573","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","touchout","box3","","6259","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","btnClick","A","","7207","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"45","26","W7xMZFsc8bgeoW","128.134.253.92","-1","A","2022-06-14 13:27:09","submit","submit","succeeded","8287","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","onload","body","body","194","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box2","d=0","465","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box2","","541","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box4","d=0","582","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box4","","1065","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box2","d=0","1115","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box2","","1132","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box2","d=0","1133","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box2","","1148","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box2","d=0","1149","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box2","","1516","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box1","d=0","1549","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box1","","2383","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box2","d=0","2600","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box2","","3116","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box1","d=0","3167","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box1","","3902","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box2","d=0","3950","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box2","","3966","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box4","d=0","4033","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box4","","4499","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box3","d=0","4516","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box3","","5349","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box4","d=0","5366","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box4","","5815","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box2","d=0","5833","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box2","","5837","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box2","d=0","5849","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box2","","6266","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box1","d=0","6283","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box1","","7052","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box3","d=0","7083","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box3","","7715","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box3","d=0","7732","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box3","","7733","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseover","box3","d=0","7749","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","mouseout","box3","","7753","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","btnClick","A","","8177","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"82","26","aw1XvvDjL0XznE","80.114.132.251","-1","A","2022-06-14 16:00:53","submit","submit","succeeded","9646","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet"
"155","26","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:58:10","onload","body","body","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"155","26","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:58:10","mouseover","box2","d=0","813","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"155","26","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:58:10","mouseout","box2","","878","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"155","26","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:58:10","mouseover","box2","d=0","880","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"155","26","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:58:10","mouseout","box2","","889","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"155","26","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:58:10","mouseover","box2","d=0","890","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"155","26","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:58:10","mouseout","box2","","897","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
"155","26","NEpzOgnmyST18v","1.209.175.50","-1","A","2022-06-14 20:58:10","mouseover","box2","d=0","902","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet"
