"id","expname","subject","ip","condnum","choice","submitted","roword","colord","div","counter","submit","test","optionOrder","attributeOrder","jsonfile","set","maxcount","f_box1","f_box2","f_box3","f_box4","t_box1","t_box2","t_box3","t_box4"
"850","1","YUbL3y8fjKvBq7","163.116.178.30","-1","A","2022-06-20 04:29:38","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","640","417","524","396"
"862","1","F2DHJDWKscjV7Y","147.161.169.84","-1","A","2022-06-20 07:23:35","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","1117","449","1199","633"
"932","1","lCKkPGBQXKgWlB","89.223.131.144","-1","A","2022-06-20 07:31:51","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","402","344","377","192"
"942","1","5MLkC0tXMgK8o0","163.116.178.119","-1","A","2022-06-20 08:33:36","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","970","869","754","486"
"1021","1","WsXGz7XlEYcxw7","193.225.54.2","-1","A","2022-06-20 11:06:37","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","1","2","1","799","582","933","566"
"1024","1","19jHpDbOrHhK2E","176.63.28.243","-1","B","2022-06-20 13:38:05","","","1","16","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","16","4","6","2","4","2651","8484","982","1433"
"1094","1","QIU1BczDGxOpGR","89.205.131.27","-1","A","2022-06-21 07:24:44","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","430","371","496","430"
"1137","1","iWl2lzunrIV01z","145.108.230.212","-1","A","2022-06-21 07:27:50","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","694","1341","1379","517"
"1147","1","BAx0a97PQ40dev","146.50.212.25","-1","A","2022-06-21 10:33:41","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","652","601","601","652"
"1190","1","ZrMHoYN0kwNjBR","77.111.112.170","-1","A","2022-06-21 12:47:14","","","1","3","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","3","0","1","1","1","0","1008","784","736"
"1243","1","uBQ0Wu2wl5lnFc","62.194.196.58","-1","B","2022-06-22 08:49:26","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","500","367","301","250"
"1306","1","X4l2YrFHVrUejJ","84.3.167.133","-1","A","2022-06-23 04:14:20","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","2","3","2","1","650","1518","866","469"
"1381","1","NkU82Lh7javxl3","165.225.200.188","-1","A","2022-06-23 06:25:32","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","400","184","417","183"
"1419","1","gK8qcxE90fE6L6","176.63.14.55","-1","A","2022-06-23 08:11:46","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","4","2","2","2","1854","1210","791","942"
"1432","1","mncNjomh7UfIzG","143.177.49.198","-1","A","2022-06-23 16:14:06","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","4","5","1","2","2589","3077","613","838"
"1463","1","XqeppgwNjysUK1","80.98.115.247","-1","A","2022-06-24 05:09:49","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","2","2","1","2","915","1751","699","1368"
"1507","1","7pWoCu9NyaRxZz","193.205.24.51","-1","A","2022-06-24 06:13:00","","","1","15","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","15","4","4","3","4","1350","7038","1551","1411"
"1538","1","6idIFUCMJuHofF","37.76.1.210","-1","B","2022-06-24 06:17:02","","","1","11","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","11","3","5","1","2","1879","6389","2800","1416"
"1591","1","zNQb21HqD51R1c","78.139.22.66","-1","A","2022-06-24 09:23:16","","","1","1","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","1","0","0","0","1","0","0","0","134"
"1642","1","0DOg5zCtEZUz1E","176.63.19.101","-1","A","2022-06-24 10:39:43","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","399","390","408","306"
"1669","1","skxYmZHybTjh2S","77.234.84.94","-1","A","2022-06-24 12:27:27","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","785","534","567","500"
"1710","1","XXDoEzMZ4Dipub","147.161.169.74","-1","B","2022-06-25 02:04:06","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","1","1","2","1366","833","2516","1331"
"1740","1","xhX3NrBzc4bFlC","77.221.36.224","-1","A","2022-06-25 13:22:37","","","1","8","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","8","3","2","2","1","1563","1677","438","333"
"1779","1","SiqlYnhUraDrCz","89.134.255.134","-1","B","2022-06-26 04:26:51","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","1","2","1","2","350","816","550","784"
"1844","1","Mpm3lNDzKkMrYq","176.63.4.182","-1","A","2022-06-26 05:34:29","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","4","2","1","2","1017","648","284","1018"
"1883","1","nCdtv059utEyV2","81.183.155.33","-1","B","2022-06-26 11:31:13","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","0","1","2","349","0","217","416"
"1899","1","VoOPXewXyC0Jki","80.114.132.180","-1","A","2022-06-26 15:57:58","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","1304","798","595","468"
"1964","1","CYxuTEAmynRSEE","145.18.86.191","-1","A","2022-06-27 10:08:20","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","700","784","268","467"
"2012","1","lkIEYSvDF3UoZo","80.114.134.200","-1","A","2022-06-27 13:01:08","","","1","9","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","9","3","3","2","1","1109","1196","447","231"
"2049","1","IXGUgwHMQ1sX6p","77.174.173.142","-1","B","2022-06-28 12:56:56","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","4","4","2","2","2398","4029","1021","1085"
"2081","1","XH6dLOHeNU0dii","66.159.223.130","-1","A","2022-06-28 15:26:43","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","3","2","1","1","866","852","534","683"
"2132","1","nNFstiagsDJnWJ","86.88.140.205","-1","A","2022-06-28 16:43:06","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","1320","292","361","280"
"2142","1","l06M9J68ChsyO0","62.195.58.77","-1","B","2022-06-28 17:00:08","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","2","1","0","500","432","316","0"
"2201","1","AcVfvssahoYz6T","37.76.15.108","-1","A","2022-06-29 09:25:39","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","573","510","793","539"
"2217","1","QCx3w8j4eah4cz","5.38.220.54","-1","B","2022-06-29 14:32:27","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","805","1138","528","362"
"2286","1","Iujo0x1r497jTf","80.114.134.84","-1","A","2022-06-30 17:18:36","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","4","3","3","2","2236","1301","1166","782"
"2324","1","f1Qa1MW9kn3UGF","37.76.51.13","-1","A","2022-07-01 17:30:24","","","1","7","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","7","3","2","1","1","5061","647","448","520"
"2343","1","0nYs3KnJYgdvD4","189.217.87.48","-1","A","2022-07-02 22:35:40","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","1","2","2","1","466","1016","1133","383"
"2407","1","vKbnaDd5Q61GWj","80.114.167.172","-1","A","2022-07-05 14:00:34","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","3","2","2","2","1165","932","883","784"
"2448","1","W89dVaLbYE37J7","89.102.212.73","-1","B","2022-07-06 08:35:41","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","4","3","1","2","1889","1378","540","798"
"2479","1","zUAG03SmaLXG1t","94.21.159.200","-1","B","2022-07-06 09:43:19","","","1","4","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","406","150","351","332"
"2534","1","6Em6XxBc3RbmMK","80.114.132.228","-1","B","2022-07-06 11:48:51","","","1","9","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","9","2","2","2","3","695","865","949","1364"
"2546","1","PXJbmYaPWopZKV","80.235.122.212","-1","A","2022-07-06 12:04:37","","","1","10","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","10","3","2","3","2","1211","924","1043","676"
"2594","1","K5U0VFZmLmmi3c","92.98.171.90","-1","A","2022-07-06 13:02:38","","","1","6","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","965","926","432","440"
"2647","1","hyYN9N5hDXmkOk","80.114.171.13","-1","A","2022-07-06 13:21:25","","","1","5","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","5","1","1","2","1","380","432","536","477"
"2660","1","s5K9wE0mdmQjB0","80.114.134.57","-1","B","2022-07-06 16:58:37","","","1","8","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","8","3","4","0","1","1631","2657","0","483"
"2733","1","8stFM91SKprFDq","92.67.137.82","-1","A","2022-07-08 07:02:10","","","1","3","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","3","1","1","0","1","334","284","0","284"
"2751","1","WmIiqL4gRB6usl","69.135.54.106","-1","B","2022-07-08 13:41:15","","","1","4","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","4","1","1","1","1","284","183","350","301"
"2790","1","prS3FFgrkxCUCO","217.117.227.97","-1","A","2022-07-11 10:39:47","","","1","7","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","7","2","2","2","1","631","607","646","105"
"2851","1","NqcUv4CuLRIoUa","176.63.15.126","-1","A","2022-07-12 01:09:07","","","1","6","confirm","2","A-B","Amount/Time","mir.thesis.json","dynSet","6","2","2","1","1","1089","1238","347","344"
"2891","1","0tApATjYCmg5wS","84.241.193.144","-1","A","2022-07-12 03:08:33","","","1","12","confirm","2","B-A","Amount/Time","mir.thesis.json","dynSet","12","5","4","1","2","2032","2138","367","815"
